266,146637,7796,60458,14654,1445,51664
267,137007,16301,1645,114536,28669,280
268,1016,505,285,2221,1848,1003
280,88855,74475,43897,74140,118517,4008
283,42724,16330,98351,7970,8183,43715
285,14728,43671,641,1011,3667,43671
286,16565,1125,996,637,1677,1453
287,645,2139,2160,2117,1153,2161
288,2243,1307,510,138,1014,1994
289,514,318,992,1919,1160,1032
290,1142,993,145739,207,173,81337
303,845,103508,137,97892,3321,78605
314,8170,8176,48691,4471,49843,1664
315,117994,10575,9870,33390,945,76954
316,636,28264,3093,1600,94811,2117
317,49807,2566,3583,56750,18758,636
318,2053,70267,208,637,4656,1992
328,17914,99321,71,11613,142045,10931
329,98164,1017,42138,8138,36998,2662
330,78921,37160,316,36786,15206,38232
337,342,15271,96,17336,2005,16338
340,1005,2131,1002,71787,1013,35041
341,3,1458,14827,3038,45979,403
342,41534,148988,103539,471,2046,41280
344,39870,17355,636,44720,6714,36335
345,33949,17977,97327,16882,186607,43863
346,183852,1658,735,645,37167,14993
347,1838,101522,1477,513,24935,1013
348,879,127160,1449,66889,17233,1719
349,1168,65094,38946,841,57609,42244
363,75325,75291,1469,87976,37185,445
364,1600,184711,118978,1600,66337,46004
365,0,403,266,1990,991,1016
366,20396,16503,2060,19731,495,20134
367,22932,177,19689,1000,22933,23122
370,5390,93971,32784,2057,42510,36039
371,12438,9427,418,2048,49154,1044
373,879,1695,35429,7147,37137,743
374,42245,15088,73315,13292,85373,2153
378,78948,47248,7384,4389,176,2607
379,49180,152344,27368,1279,28235,38994
380,17912,35905,2221,1158,17008,96942
381,639,106422,65388,62201,8944,5784
382,1142,1394,20149,447,1992,132
393,1013,71,393,1987,87,2043
399,51592,473,2221,642,56168,1296
403,879,52969,38689,1535,17855,46863
406,644,1921,139,512,890,807
407,925,373,328,2002,1137,285
408,469,1139,494,2082,1135,2007
412,2021,2048,2119,858,442,1451
413,192,1448,194,1950,2178,439
414,1503,38191,153362,15726,1278,35297
415,250,661,18325,472,74382,993
416,186753,2013,73507,449,406,117503
417,83345,1899,18886,17235,45100,74794
418,36327,472,1014,185438,17072,39762
419,184508,1695,43527,76350,79701,184939
420,637,471,1312,2079,1043,2114
421,1986,829,187,1117,1899,2236
428,7963,1312,36311,2020,6943,744
437,1601,1003,213,1477,1837,1636
438,288,854,1334,655,715,364
439,1090,1041,889,1600,330,446
440,1689,1282,743,2205,380,98
441,9,1592,2102,8,1216,2003
442,1125,735,289,1070,378,248
444,418,20370,8170,8282,23114,19039
445,1694,1755,20602,1747,20370,1696
446,20398,20608,1388,23835,1699,19464
447,588,2881,1076,2205,20903,9496
448,2018,16088,23735,141,7539,1702
449,15170,4882,180990,9,16514,7318
468,1117,1461,6,1697,1668,700
469,1504,289,1471,2060,87,445
470,606,1697,2069,586,1032,744
471,2056,2020,1696,1552,513,1840
472,470,134,1014,493,1089,2118
473,1472,2069,2119,1478,590,592
474,1281,1840,1949,1086,821,1837
492,1789,134,1011,2180,416,364
493,890,407,2307,1142,1720,1135
494,264,1526,2043,1773,2206,208
495,473,588,1636,9,807,1129
504,413,1044,661,152867,129929,187
505,75610,1634,2156,645,657,141
506,663,14162,43400,1687,4014,1158
507,1160,60004,174,62052,2233,14030
508,75378,643,184699,2307,1923,287
509,303,1089,78991,469,1153,11819
510,317,1039,8247,175,2007,11285
511,38598,20478,472,602,98071,6035
512,1163,53056,585,995,736,1719
513,44987,6824,315,44621,188510,9865
514,6539,3469,33417,6939,85280,12063
515,9008,33166,2442,148897,2606,3474
531,1846,116393,116968,1503,2695,1032
585,9426,378,8582,8585,7259,11630
586,10248,1987,123405,40142,492,15230
588,1031,14667,15038,105762,29675,1312
590,2156,7646,7956,17859,1996,1695
592,2732,34570,3912,6039,184273,73458
600,80952,2139,171385,1279,16412,18617
601,129256,349,2007,515,119146,446
602,18460,140,1154,4358,1679,18844
603,2153,188047,63922,51778,8878,857
604,75312,59249,44913,81388,41446,165015
605,105678,114444,132,1992,61958,657
606,17912,109162,185246,42990,832,18920
607,182822,13996,11494,87162,2019,103189
616,3792,131280,23024,51809,56266,13004
636,25559,41104,8955,39017,17018,90062
637,103509,95054,165643,75595,40448,4640
638,182849,33278,1470,10905,10773,7976
639,26085,62550,8666,130015,16639,3586
640,43063,39441,8576,8802,104701,84348
641,1003,144,1160,7855,1142,1535
642,60554,170,48895,2208,2236,1319
643,1266,23414,141961,98,33520,40042
644,1136,1777,894,21,13765,247
645,130715,2900,53113,605,742,23129
655,1601,18374,31398,1683,1167,733
656,1472,1053,1679,1506,1281,1698
657,1636,1988,1465,23750,16441,345
658,380,2180,415,17540,15497,8055
659,13720,87,108660,38512,13993,8571
660,184314,23116,176234,36496,92658,24602
661,13023,13271,118533,34095,12748,36525
662,9365,25634,4071,48197,11401,5469
663,1553,2289,716,1041,1994,641
685,1169,1686,1949,1714,2102,1002
694,1524,438,2152,287,2016,1043
700,2733,15577,3660,4998,7340,12056
705,136300,2091,88438,35665,61384,83303
706,169901,33996,169770,1988,407,41892
711,1967,63044,170,87149,84776,992
712,1467,2243,179,266,1592,2310
713,1011,23625,37738,1599,1771,1835
714,600,98904,169547,185940,73131,890
715,74790,97560,44795,42015,135272,110898
716,1451,7385,24784,1840,56165,1995
731,1118,1129,734,137,2154,1666
732,1005,4397,94,9194,20588,909
733,79225,33026,655,144,403,337
734,181,2006,788,26444,1157,8651
735,1836,1524,3,843,592,1680
736,1835,1719,420,1990,2209,1129
737,18173,636,80047,97951,1715,1772
738,182373,16786,62706,207,14335,76362
739,4254,90289,2311,896,34526,89203
740,44474,1168,14686,8224,60181,17063
741,1280,283,2006,28061,185800,1701
742,1009,1053,1463,18910,134,5285
743,303,1171,495,8187,315,2091
744,39376,586,185067,69,183803,74259
784,142,1007,1153,1995,2308,340
788,74790,10408,42762,822,2139,1922
807,600,1720,1020,2236,841,1716
818,18235,7719,49743,176093,19701,91
819,18434,78524,1468,4651,23075,6823
821,172891,8023,19066,6900,8206,72566
822,16505,4595,96408,60709,171,131468
824,2,1299,474,1299,1682,1159
826,38451,705,1325,712,33177,37342
827,342,2056,2118,3046,41385,1835
828,8136,37517,37255,37820,136,1012
829,1282,1158,2139,41938,1129,33008
832,2079,87,1460,1171,1039,788
837,8219,23797,890,945,19114,166617
839,16915,37158,371,2081,7795,1167
841,118392,1385,1470,2311,705,1142
843,81678,5588,66497,8955,27930,28055
844,248,41746,1921,1282,4902,11741
845,1833,1989,42443,2177,17242,7468
854,894,1715,447,2118,999,1833
857,602,418,705,1699,1032,248
858,1789,399,97,1750,1601,2153
859,1133,1301,1848,643,1409,205
870,839,97,16915,14098,2547,60658
877,2004,207,141,592,1720,2309
879,37442,75307,79641,40809,80102,39716
885,1637,2014,420,1458,839,925
886,437,1031,155,1918,2233,2014
888,47908,70310,2627,77251,88395,82054
889,7539,44190,9514,9676,46285,60376
890,131477,25160,67260,43632,98080,6168
894,183785,20481,42989,42761,5632,76886
895,11819,37498,34770,5585,3588,4524
896,169353,197855,58679,15717,16098,3584
908,184145,51778,83731,33558,184499,149097
909,1684,663,1905,2020,2158,194
911,1128,24498,27928,61826,101522,64209
923,414,23212,107184,20479,2118,330
925,1279,888,471,2014,208,213
933,129154,2079,74106,84352,25130,174
938,37071,37508,79129,36319,10416,29867
945,5591,43514,18978,37030,1216,1278
987,50082,5251,95376,185088,1506,182802
988,1001,6526,2157,62817,6164,34864
989,147723,25705,11862,1701,25713,4269
990,39002,81039,2834,11756,60670,9032
991,28721,186513,938,106162,86067,506
992,1996,85524,9390,86791,2015,14753
993,38169,31577,11988,186002,42228,6967
994,111675,15647,74324,62147,82607,187742
995,44698,183221,17680,3817,109840,46585
996,16321,47323,741,25488,5217,46620
997,8593,38383,33794,1921,1967,438
999,23130,9258,23233,1747,4880,98320
1000,19988,923,1412,51381,53715,33715
1001,8586,61875,168461,4467,186676,139953
1002,61316,48739,829,2233,193,58908
1003,1548,61712,181322,111080,42243,142
1004,110221,96756,19991,59193,160586,2017
1005,112030,144916,108877,123316,35041,13914
1006,147558,2117,188498,17410,62089,34196
1007,7528,95719,10581,31707,47141,33034
1008,166758,1043,43971,74858,39987,18478
1009,97359,4864,43475,118686,96311,162840
1010,136952,28011,87960,141585,53946,27984
1011,181607,14369,50111,3222,7797,53479
1012,2013,83266,27365,146485,189178,66494
1013,17599,995,17554,112258,187728,30390
1014,1166,10245,60182,2669,87959,19522
1015,79761,1777,182015,43838,134012,741
1016,196195,159102,182804,5152,415,1923
1017,169189,6675,206,41280,155,61486
1019,88359,25441,21594,146376,137412,11126
1020,2233,109211,23378,3222,1306,74499
1021,74142,1282,1994,104285,123037,2309
1022,46390,87051,126983,268,1301,78247
1026,36332,4165,6900,2550,50061,4288
1028,44475,49704,1393,4678,5470,49995
1029,22936,7869,15628,50360,8,61918
1030,827,11362,47231,4558,49631,9363
1031,48549,72501,49176,4287,123420,7940
1032,40095,136120,886,11038,44049,2703
1034,49317,1920,1457,62608,1682,1044
1037,55275,1001,60547,990,65641,1755
1038,61403,99120,65318,76399,638,5641
1039,7249,1637,58407,8693,60737,1771
1040,2018,10387,1138,1014,33719,41711
1041,14294,177740,329,76499,20607,38191
1042,19076,54573,33736,55849,42060,19549
1043,61163,1553,47264,605,22045,46474
1044,6438,6477,46875,1047,77346,77551
1045,33424,77542,33532,128416,38050,33113
1046,99298,33727,41451,14886,23419,148538
1047,908,34877,76487,182805,76133,2666
1048,126542,177456,2016,101337,316,160956
1050,78396,1030,1296,18973,12541,2945
1052,193135,41301,8712,37968,1457,90
1053,16021,439,5590,512,1134,845
1068,380,1029,1021,1599,832,172
1070,8770,76595,11409,43033,2540,21409
1076,740,1777,303,1019,504,1600
1086,171284,41787,1156,735,56583,1021
1087,14169,54919,144595,1138,74060,17212
1089,42248,15283,6953,3338,2208,117502
1090,26013,79131,34063,57760,122847,7399
1091,8123,192,990,75,38473,11945
1102,36603,20320,446,53734,174394,61106
1117,10735,58883,470,7646,64234,110667
1118,26255,60825,1833,14693,33522,74063
1125,246,194,641,2233,2017,2131
1128,896,418,736,1470,894,1016
1129,173102,83905,17179,61028,364,18994
1132,156195,58218,1281,3989,36751,97723
1133,18705,46100,18901,123211,8282,52046
1134,193152,11671,73797,22460,94934,83351
1135,14456,82812,99000,42192,64759,1458
1136,19540,74204,604,314,17954,119038
1137,1919,166421,43884,61397,29189,55350
1138,16639,716,17014,1464,89690,43209
1139,19010,36268,18417,12453,46330,66411
1142,1715,280,1278,445,645,508
1153,8519,75574,314,7249,16912,94586
1154,606,159864,18570,12332,41371,43674
1156,1466,2157,2006,75,639,3
1157,314,21,71,288,1982,1020
1158,2003,187,1477,138,1020,1953
1159,50061,144,2175,14790,342,61944
1160,162007,25672,74703,1484,112356,380
1163,83475,80003,55366,83458,106099,51301
1165,180002,73424,74787,27540,945,98894
1166,57390,98250,3805,24600,108131,105575
1167,373,82418,1118,22707,67776,170316
1168,18822,75291,1666,24691,62329,36933
1169,59368,27367,35822,1992,40498,1869
1170,9890,174901,347,140,661,148992
1171,54601,4567,188496,42559,187445,85284
1215,19731,340,187840,120667,5536,2081
1216,23114,52268,38939,1048,41231,13206
1266,645,14455,1992,14687,143059,38596
1278,99691,1266,93625,33711,7559,134257
1279,1836,37533,33402,38403,34516,40991
1280,42857,97993,1982,3336,2012,8140
1281,1967,662,1296,38443,193,47207
1282,43511,447,87833,5646,1139,33064
1296,169400,13171,47201,8182,84428,52942
1297,712,5425,1170,85400,1996,1410
1298,179788,20330,29619,55222,95635,75429
1299,4242,76351,10631,5247,1457,35303
1300,67191,10252,2154,165692,2004,7438
1301,38063,2114,4126,100367,17181,169448
1302,5093,129025,109808,35793,38436,29294
1303,1345,162612,134,147599,33416,44719
1306,170029,7149,1032,90,616,640
1307,367,14756,11129,61416,89,16154
1308,1535,14965,44549,35544,78505,48952
1310,894,11876,39568,23412,70,1714
1312,2021,23057,1646,2010,74899,46229
1316,2009,73413,349,8577,188511,1715
1319,1007,8164,11235,6,11238,13197
1325,44635,1445,62638,105616,10245,33520
1334,38262,79996,35934,71360,5761,171310
1345,14024,3811,4882,826,33731,10409
1385,2002,1048,1991,1495,1658,1388
1386,347,2005,264,1020,1692,340
1388,4353,658,2161,33272,47824,168777
1392,77150,35034,38678,14272,19515,36604
1393,374,7883,33822,1050,60642,78457
1394,50638,106930,38513,74956,4144,7122
1409,1695,70572,5026,71544,4905,2021
1410,743,208,1535,176,715,736
1411,9541,2010,71310,71699,606,73395
1412,877,250,132,1215,1041,2043
1445,1031,1993,41168,35154,894,511
1448,14471,16525,1841,37869,1409,20474
1449,16896,74400,137598,73590,79418,44494
1451,78461,17540,638,17822,205,74454
1453,469,415,1299,1503,841,2008
1456,80212,39874,34525,114296,8187,38462
1457,5647,39018,13803,168562,83299,178578
1458,2320,8770,140993,80274,188,10783
1459,90473,21511,138710,5235,3781,44327
1460,41340,18019,26264,832,15275,87034
1461,50224,12829,17060,97,194,2099
1462,14172,34439,37162,13550,5491,2496
1463,36330,10931,731,108994,46878,18019
1464,7340,176,925,1412,7146,194
1465,6539,14996,42096,3990,59847,3668
1466,17792,41781,1137,11967,67595,16930
1467,62700,82069,22458,60292,99358,3818
1468,60658,36129,80172,51475,46597,12449
1469,110082,8069,97772,60047,60363,8532
1470,112465,7572,57251,39638,74830,2208
1471,110595,190134,12924,7087,5833,19528
1472,38414,78987,5153,19043,17685,1472
1473,13208,83299,8749,64448,11120,12074
1477,47357,47780,37822,146459,146322,147907
1478,999,1699,393,42985,1688,42362
1484,6997,181,3733,1086,74069,4541
1494,1166,208,1590,11833,136287,933
1495,1117,20336,23415,2291,23277,474
1503,1478,49776,3779,3746,11331,45151
1504,408,507,1986,1297,437,89
1506,188,470,505,34781,15472,1634
1524,7946,700,2221,74381,169448,4355
1526,3995,506,366,8804,9112,56433
1535,1135,4654,18829,75595,7808,18315
1548,35143,11050,74919,84697,1032,54650
1552,17977,88176,43554,106513,18233,23049
1553,1386,2312,87763,8037,108372,6895
1578,2048,1477,45627,14823,46277,76352
1590,176079,2056,18468,61114,20827,22930
1592,3816,39241,67051,38825,18702,114656
1599,5645,182849,184950,2057,1215,75692
1600,60379,34783,35717,25167,48690,42946
1601,25755,8130,14701,60217,20615,9769
1602,74594,5753,6614,86999,43974,62089
1634,12347,49976,832,80087,53163,4053
1636,7288,61314,19119,508,8878,196894
1637,3592,105353,33803,3954,52426,33164
1645,84930,18698,11846,18994,11040,81340
1646,474,84070,1923,1117,822,1266
1658,11292,60263,4562,7855,9826,51692
1660,88,179756,1701,28890,19075,61302
1661,1154,30659,1412,5157,4122,197540
1664,844,174,911,414,1303,1833
1666,585,1089,636,1000,1504,1535
1667,829,315,505,365,995,925
1668,1312,420,470,938,1691,1456
1670,658,1117,1994,1843,2009,2008
1677,35065,37268,148,29907,16975,34786
1679,1495,1451,1456,1699,1,605
1680,661,1998,2195,712,441,447
1681,896,1134,1013,2180,1019,606
1682,639,382,1046,71,468,945
1683,1477,734,1993,515,1128,188
1684,192,69,1994,2116,1715,1690
1685,1312,1068,1698,1215,345,317
1686,2005,363,845,2005,1215,828
1687,1409,1009,148,1448,663,1448
1688,36217,9742,74246,61962,1005,206
1689,10788,25553,131403,71476,4334,55858
1690,17989,51384,32032,71975,661,19637
1691,9496,79592,2012,118544,3669,20759
1692,22976,87763,17448,3970,60970,419
1693,1719,1459,1719,4352,28285,33812
1694,43320,98970,78884,11767,7974,14794
1695,46610,83699,3991,11483,124286,640
1696,5588,23804,24018,89863,5412,1986
1697,19566,8592,1451,16394,8160,20609
1698,2606,141607,87,1668,7735,21172
1699,75041,2015,119598,8518,4396,33618
1700,393,1965,74786,80686,9237,37162
1701,75501,656,264,2015,71,87222
1702,98721,15565,1702,34843,33816,69
1714,3131,2134,1039,33859,39407,886
1715,33641,1042,30555,1843,1690,156
1716,19118,37559,1282,1553,10552,2236
1717,37688,1755,1010,38407,19002,35257
1718,33814,41786,36100,694,1720,1266
1719,694,14150,119478,144433,7094,9
1720,923,187,22055,1923,35792,1003
1745,41759,13886,59206,3472,8868,41113
1747,4689,56406,445,54991,1462,602
1750,75429,143745,90106,35974,14963,19413
1755,363,36560,1692,1835,600,33958
1771,15277,185967,19517,60975,661,73314
1772,33027,106802,1089,742,1279,74792
1773,41783,8174,74488,1590,7794,2209
1774,17242,283,95013,28061,495,182476
1777,44097,74279,10247,31606,7401,154225
1789,12793,48013,75395,12794,33559,35004
1833,1019,70,78246,1009,1125,36255
1835,109665,12466,17335,5481,24730,15463
1836,13004,3388,636,27059,9325,71811
1837,120498,18745,18654,602,14787,23419
1838,61094,4166,77193,128445,1154,602
1839,1000,16214,44716,5099,1905,44785
1840,1169,2160,393,2021,2018,442
1841,14376,101909,4103,4284,1777,1125
1842,1535,14695,44849,61131,10381,45093
1843,4358,6621,61044,27408,1473,35838
1846,45523,103837,138099,17554,118306,60210
1848,1394,2852,60861,741,68211,77333
1869,110361,18068,129163,15090,18931,12673
1891,98726,75692,132550,807,25254,8075
1899,5394,11045,10392,11199,1747,10594
1905,81146,33035,5562,48481,4998,47908
1909,2177,329,30960,1299,1461,15560
1911,7216,4415,1838,16791,493,439
1917,1138,991,988,1068,1918,2069
1918,144036,81570,1005,75703,1772,41014
1919,247,1010,1031,1718,421,514
1920,2151,53955,143071,59922,61163,141873
1921,2178,744,43440,1685,3,2114
1922,1909,57548,71631,5360,171,4266
1923,27975,506,65920,174,1090,1472
1949,60358,13877,87188,190713,62197,9194
1950,139177,55555,157850,10581,32776,87168
1953,247,16048,47608,11242,51496,737
1965,264,91297,187,1524,54919,1334
1966,1170,857,1995,1634,1720,1923
1967,447,2307,1039,1166,925,1045
1982,148,715,2207,373,438,408
1986,2019,492,1157,2178,140,1716
1987,1869,2020,60337,4360,419,1118
1988,3224,42680,8529,48232,78921,74751
1989,74339,74112,144345,419,8280,25570
1990,16911,103536,82777,11803,11819,74187
1991,60697,80737,29432,90872,33213,99411
1992,1471,1028,118918,51393,26016,47136
1993,54743,39942,97486,46553,9981,183432
1994,162064,17540,4615,118507,60329,925
1995,51374,76220,44804,5153,16660,186494
1996,62329,513,468,25167,18356,169438
1998,1039,75467,1747,2002,182559,38740
2002,1007,192744,2012,2002,437,246
2003,67346,190968,87762,2091,448,738
2004,3153,10245,10566,1685,1102,87292
2005,3320,4689,99586,33720,10245,22800
2006,40059,945,87112,62262,1001,74364
2007,38961,75448,1682,79691,824,27026
2008,87543,1463,9312,378,8712,57617
2009,736,7288,18981,98631,82842,81388
2010,1680,40620,184497,4167,14563,156
2012,1165,1009,1660,1393,285,1469
2013,3291,112378,43975,39012,49451,12712
2014,78806,62983,185037,184182,43436,117754
2015,1459,1136,2175,1683,105080,17591
2016,1129,62726,61562,1646,87008,39384
2017,44170,6547,267,95456,170314,996
2018,933,784,23621,22935,2627,27363
2019,77851,4092,95,1089,2,87188
2020,188298,109068,60006,154099,12908,74799
2021,14660,25907,19995,25558,37479,103540
2043,1891,135,170,588,1052,508
2046,26016,198630,67346,5546,3273,94647
2048,1773,147878,96061,5432,74502,11678
2053,3988,73919,18820,103253,87378,23801
2056,909,39313,992,33140,193165,11675
2057,148727,148588,75260,7324,78413,60382
2060,36106,2081,1484,829,1470,1683
2069,137491,12449,52958,10447,123271,4865
2079,9843,2207,603,38942,131563,14854
2081,1301,1038,415,280,189,472
2082,446,890,1297,988,1848,407
2089,62701,1666,49064,1990,7259,62377
2091,11107,37526,8609,4355,46549,81817
2093,13001,13004,106134,1047,129150,110239
2099,7931,10331,39882,64264,248,38953
2102,10284,4323,9232,131882,8684,12604
2114,531,879,1747,1050,1661,264
2116,109651,264,46783,11916,4503,8526
2117,22933,13452,4122,2836,46903,117132
2118,82054,2308,12294,61010,26141,122460
2119,6227,29340,10055,10355,5411,26082
2131,14404,186531,71,1050,1040,2152
2134,845,188570,1170,1009,1451,5540
2139,9,14145,1163,363,346,2175
2151,59812,112306,58568,9515,67191,8806
2152,2221,4122,186767,3334,61331,5149
2153,60657,184264,74853,112275,77740,89214
2154,75638,3481,111505,112100,161729,18462
2155,16057,61814,7646,135430,1278,64141
2156,46277,28263,10493,17199,169407,161363
2157,1279,6174,107537,6811,41811,62392
2158,81754,347,110459,82442,26007,938
2159,6983,107498,27366,23750,95616,108953
2160,1843,9927,136162,23621,110936,94127
2161,8382,37016,514,59195,2021,85275
2175,1699,738,96,1029,2043,364
2177,739,6845,37446,33089,43513,10935
2178,315,96,592,1171,44411,1716
2179,28233,25677,20985,114972,61428,197932
2180,4356,8781,38845,15752,1307,36312
2195,4349,34180,1165,34601,17700,364
2205,492,393,471,70,2082,1920
2206,2134,289,1967,1526,2099,908
2207,337,784,1843,1410,995,88
2208,586,1989,819,2206,1636,1646
2209,1303,741,1022,1833,1160,1996
2221,85398,1989,38426,1128,5539,137
2232,11061,14062,9558,13299,7883,87282
2233,71,5536,17146,30164,88238,45958
2236,5432,346,1990,1473,510,1038
2243,2289,826,156,1041,731,1461
2289,23123,108019,1068,1118,47841,18630
2291,1495,1142,1002,70251,38847,151004
2307,78094,134398,48482,41988,183713,6438
2308,109019,9877,49467,7466,134421,9946
2309,36228,9503,117342,49315,81837,73064
2310,2232,12882,36693,504,42987,265
2311,35809,99311,67014,788,67242,134901
2312,114329,70031,155369,61617,3242,14748
2313,182820,1720,185330,441,1316,16424
2315,130501,16020,7603,10191,17793,15083
2320,2915,7614,56176,44021,36565,9913
2325,12292,61236,8136,7760,5010,39499
2326,6805,3487,17144,36668,27981,5829
2328,13599,42163,15243,9366,7795,11311
2330,74699,60975,130275,56453,8507,18236
2335,7041,8532,90179,4248,5778,9635
2336,8950,77150,78832,62794,7860,2764
2337,14167,88267,7137,27926,162011,35589
2339,2485,2965,8169,4233,6101,14040
2344,7569,2449,8534,2837,8881,5567
2345,98328,61045,17065,97357,66337,47117
2347,4468,75616,152396,5175,60569,7598
2349,2910,4067,11402,130449,8292,83209
2350,73954,8651,7611,160748,9816,29535
2351,7510,7938,107287,167689,64005,2383
2352,8755,63570,7562,163081,35760,2977
2354,18300,36302,4587,6000,5593,7257
2355,19958,37058,48571,4486,5484,11337
2356,5537,61043,38717,62377,8146,4261
2357,49801,9797,136120,33579,79019,3800
2358,9960,54713,4115,4162,8033,21550
2359,5659,74797,72809,98323,12441,16855
2360,94262,62180,179884,12830,44819,14673
2361,8846,10374,8061,40349,77566,4017
2382,2490,9379,109098,9134,8025,166622
2383,166624,5755,3093,8471,9537,3847
2386,166625,35851,88174,43033,2981,166852
2388,133838,7659,25888,4116,29686,1660
2389,7859,9229,8693,4018,4652,4389
2390,16293,43513,6720,54833,160257,16373
2392,3257,87222,27937,37001,171753,173020
2393,60285,715,73498,18459,4162,18519
2394,3181,62329,7760,43320,12984,3746
2395,117747,7071,19995,74040,3441,4146
2397,7554,7908,41267,40448,6844,4781
2398,514,15110,7041,14802,81340,22420
2399,17389,170299,2468,81493,9040,104796
2400,47629,34578,75614,8895,19986,38816
2401,19878,4949,4777,8187,6963,79323
2402,4066,20641,5764,15278,7741,97676
2404,46376,75237,4751,2961,33168,77202
2405,7218,79487,61064,3115,4682,108733
2409,50199,7554,8782,29709,118612,35427
2410,58977,44283,74750,29679,8168,55462
2411,108116,44733,61719,5116,17580,44638
2412,170180,88270,88,61160,7317,15278
2413,11999,5355,5359,8255,7369,5218
2414,24891,8693,60184,16940,3085,7884
2416,9652,9316,8889,6295,4667,3893
2419,4294,5592,74228,19418,8395,63302
2420,10381,165023,100088,7978,47279,14209
2428,15111,76487,8280,123049,76350,43801
2430,3595,188048,4347,7503,64492,184053
2431,7427,62763,2561,1047,4377,103916
2432,7326,4254,4602,185126,9914,54668
2433,19694,4671,4147,136206,49193,39981
2434,124107,77205,14020,91310,50111,7570
2435,184444,2901,167513,68367,180581,164388
2436,68517,9650,4451,36272,5384,10286
2437,8883,65878,79162,47406,6622,4513
2438,4015,77419,4593,15182,78767,55100
2439,5592,59439,64492,33815,60770,43054
2440,10520,31394,6686,31513,85628,24695
2441,2881,17082,9445,79035,4447,36061
2442,2959,16951,2534,2445,3933,4504
2443,23797,63472,10912,59258,23794,5075
2444,38511,42979,23799,9729,27715,8970
2445,5726,14347,1316,5062,11075,6718
2446,11511,106443,6631,3513,10286,23416
2447,29105,36586,14653,11746,4669,83345
2448,58422,122927,12099,13696,4356,34157
2449,35993,49762,7878,4157,43391,50224
2450,64494,77319,11088,42865,106792,101129
2451,73775,104296,14381,7968,40490,95169
2452,25471,11709,9314,16767,9507,8868
2453,33173,15038,38734,11186,7168,12803
2454,37130,12104,20411,49903,42043,50314
2455,89023,11854,49177,77706,5592,12989
2456,9444,2351,71060,17195,9719,4074
2458,9676,33532,6737,100413,11883,73289
2459,100926,7988,72180,5481,5646,61452
2460,8607,7425,81474,6708,5302,7909
2461,90172,3300,14225,121815,26587,17954
2462,108276,74782,39654,103535,30354,8180
2463,2703,7264,5895,36832,7993,11047
2464,3212,6994,27097,7899,6810,16307
2465,66028,78379,15479,8420,3912,5391
2466,7938,129645,17783,14768,34506,17831
2467,5581,78234,77516,16083,8347,6689
2468,135328,9000,55231,77167,6467,54551
2469,70606,73919,8872,106915,8584,29683
