286,1026,48485,46880,75356,84451,37969
287,604,118619,1714,36566,685,1091
288,637,114542,367,822,1463,3335
289,1698,77651,135,205,96,17182
290,2089,2315,911,1600,1548,135290
303,1129,176334,2731,52325,14757,149700
314,96331,60243,1019,82590,3990,6705
315,5453,9325,39542,9913,6476,17448
316,60285,33813,1090,18710,75458,70294
317,95297,22110,95183,50743,1043,75041
318,734,17237,3987,167357,8588,9814
328,37450,41790,41113,11550,14963,98590
329,107056,8126,24568,7669,145,82212
330,27368,43240,62656,49392,9879,12735
337,7129,76353,15042,87,1905,80239
340,713,4292,890,5011,98037,7984
341,182134,184718,14253,64669,59257,109550
342,10457,31581,1601,54551,2010,17554
344,152454,75429,78966,4278,4688,56950
345,14145,191257,11037,17914,76354,2629
346,137,33315,1129,24143,8037,88707
347,1990,185844,79592,53918,157262,158148
348,154545,46106,186651,79903,6987,10300
349,11547,75174,640,1472,100926,17534
363,5657,6033,50150,12298,643,62656
364,18494,28121,83476,84328,47294,54668
365,1037,11373,4879,74179,715,12367
366,7979,4900,20605,14885,2018,896
367,2118,7401,7938,134068,22420,117501
370,54947,9976,7393,40317,165012,19044
371,7880,76247,945,2056,16769,27097
373,2006,191254,34797,17536,23530,79000
374,28242,18007,303,148,9805,13152
378,98017,8794,2157,23198,7882,3439
379,1170,61042,49194,46144,36063,50252
380,106543,6588,5180,98069,50186,4685
381,205,1017,106284,25586,17051,26255
382,87,35037,22914,61855,640,169128
393,1158,1010,340,37865,470,2154
399,1967,839,1590,18061,1535,42067
403,85157,9087,3820,79572,17170,106828
406,1394,38169,1462,68089,2307,1841
407,997,655,1014,17408,2312,35847
408,1459,16692,586,123042,1006,109805
412,70,188881,1134,33928,742,1714
413,3,993,2102,2616,925,645
414,23533,36331,1918,41161,185291,178910
415,17908,14919,987,116646,4510,9742
416,1869,110925,2,447,192,1899
417,889,34083,213,495,100086,5404
418,1037,61005,35817,33715,4894,8624
419,1472,25932,316,4145,8037,44342
420,694,858,736,2056,1658,15085
421,2179,1922,616,8174,2002,191142
428,2179,1299,43513,62127,9827,47120
437,157,2099,995,1646,1660,18431
438,2153,17960,1923,1139,444,1010
439,508,685,657,1166,1021,35284
440,90,79665,845,10470,495,645
441,1469,134421,742,829,1982,705
442,1689,131526,1548,74190,413,444
444,23000,78327,148,116967,21509,33072
445,1282,184156,4154,168394,22413,7808
446,1393,95725,1953,28053,265,38714
447,1282,11120,606,1296,933,6294
448,1524,45066,1745,39318,607,115904
449,82393,42359,10745,35741,24693,77138
468,2160,15319,1701,92944,1282,182554
469,315,96393,744,103913,2093,1466
470,1843,18907,592,39114,1394,33164
471,1664,1044,1691,39020,1682,1040
472,1842,13148,2131,87141,859,712
473,1869,78375,330,36406,96,27354
474,1012,1006,889,1032,468,289
492,289,2208,2119,13288,845,9957
493,2243,604,844,1168,141,2079
494,988,87704,213,1987,2158,130217
495,2,1524,1028,2208,1666,189
504,75589,53163,2289,23200,1316,15108
505,75667,188266,78630,95614,2195,1994
506,1017,1394,600,60617,1484,14208
507,143060,145444,2013,16845,13956,87188
508,716,4500,1312,4656,995,34438
509,84431,41957,1835,17071,1484,5154
510,742,134394,39832,14150,694,1747
511,283,103730,1300,169727,5096,77573
512,97892,75601,106701,6481,183331,11095
513,183221,2310,142347,176039,37123,41892
514,1695,134965,23199,21449,8749,48528
515,5810,4085,7171,7466,109424,8751
531,193,14051,510,18456,1171,9232
585,7974,2881,2158,15518,347,1990
586,602,993,1953,605,35697,176324
588,31575,30554,42722,42384,8145,60210
590,124576,8418,5005,12445,15907,13990
592,142261,26519,87833,29622,182812,185214
600,61970,188049,43930,15145,61143,62034
601,24819,10334,870,2308,2060,33524
602,1988,2016,1843,11039,155,17403
603,658,36743,7733,87462,8068,18072
604,167801,178196,1690,89620,97892,173093
605,184235,87037,147875,28415,19539,23580
606,23082,64481,20936,5888,52219,43799
607,657,38897,2195,8169,33075,7722
616,25053,24882,16580,26773,4506,10447
636,18417,14993,2089,8099,994,12557
637,19879,117432,5645,39522,49712,99048
638,15125,28158,11887,5542,13462,78050
639,21300,77595,37512,50496,185633,1478
640,148628,8319,42720,74339,93815,20477
641,2310,37886,152867,10767,2021,65759
642,144081,142321,144916,142051,731,1848
643,207,1022,1848,3025,42988,26664
644,205,97,1302,4131,1949,60334
645,1745,4570,16162,134006,175331,135999
655,316,154402,8891,12990,39171,148
656,407,1899,824,138,732,11659
657,50735,140250,184022,11039,885,1266
658,15132,165354,3668,7871,43475,2762
659,188047,65390,40907,7968,35392,39335
660,109797,6613,44158,5641,98797,41839
661,34566,33260,8787,4131,34438,17410
662,44239,3793,4786,182559,143347,5431
663,877,346,470,2015,512,827
685,417,44021,1134,1987,742,1449
694,2012,839,1484,24733,987,27984
700,47107,56583,1134,78074,1015,34952
705,35405,17949,25708,109745,2669,4618
706,118478,77067,100730,43808,18508,53464
711,51,15093,1991,37866,6164,116208
712,1006,14337,1043,34955,2233,9387
713,844,34789,165390,44094,80185,7977
714,603,42978,1308,173739,33526,9778
715,183436,13916,112284,9363,111836,111647
716,188389,74859,2948,2957,1592,33054
731,738,1636,1282,1473,155,119474
732,3806,64851,2443,68538,1548,90878
733,1169,46144,1165,8518,89718,115624
734,1156,1869,807,660,59998,52410
735,1843,100709,176,9635,658,6508
736,1750,10421,1310,1750,1473,25581
737,8902,62602,2093,1694,103611,3669
738,57609,8235,154195,182351,1459,166198
739,175339,27560,90,11981,184308,59467
740,740,250,731,829,2016,1690
741,449,17992,3038,19696,165202,33527
742,77877,65318,41184,36576,471,1021
743,37552,27018,42640,2486,20476,8664
744,512,135936,1747,48632,153624,15091
784,660,13182,317,117908,2006,1526
788,1156,1919,2966,8969,44507,2532
807,1714,34774,1773,60535,2312,76193
818,17901,15200,50485,11223,18405,18469
819,36307,7291,28163,28587,46549,181
821,142,192467,5010,62475,38896,9629
822,17834,103645,25487,131235,18914,47329
824,1700,142,2232,4350,1087,1449
826,35326,83304,69,170246,1697,16328
827,1504,1306,12909,17174,2599,176822
828,711,23498,832,714,41787,33672
829,1700,78337,33654,42863,412,290
832,1153,87539,603,444,854,136
837,91260,79617,7970,8259,127576,24498
839,12112,5380,6951,6028,857,605
841,841,2313,1167,1016,1453,9
843,109570,12041,24613,24683,4334,47861
844,87330,126819,17828,15555,329,89682
845,131924,98053,419,63075,41443,13701
854,189,7058,1020,49772,1166,73768
857,657,380,713,114952,1467,24687
858,1684,349,444,14803,51,74605
859,1012,60554,2154,140936,1087,14789
870,12328,23415,1132,34342,78054,10959
877,187,1720,448,1686,1921,11892
879,345,4776,75468,42990,1142,1170
885,605,474,9,889,2012,268
886,1484,165387,933,49869,734,1553
888,3844,50273,2560,25716,37502,41213
889,88082,110250,62653,75257,17170,1777
890,14030,16027,50650,86749,126513,40711
894,17613,79660,715,22805,61735,7396
895,16152,6034,163062,156162,2695,30022
896,13262,10932,131384,26218,8165,16330
908,13700,31592,133,98726,819,164120
909,142,509,1696,91929,643,83356
911,3256,42250,171752,20160,1138,34382
923,20477,3942,20496,37533,267,97
925,408,713,1664,2243,821,145607
933,13319,55172,2710,7666,123183,3446
938,42357,103233,24263,33215,47636,822
945,100169,283,74218,10064,42558,19867
987,4088,64344,29976,44819,8175,17063
988,110232,124045,4470,8192,8164,8070
989,6168,50333,47544,41113,136127,96060
990,14193,35290,700,6364,15200,27134
991,79989,159732,110048,112087,75612,26165
992,104232,3965,109211,79302,62250,62345
993,58422,74337,74402,28234,41301,33474
994,4775,174989,68196,44656,84569,30375
995,4615,159118,90929,18991,48357,39928
996,49134,62571,4350,5380,933,11200
997,47025,57888,365,1465,15733,7155
999,1128,444,2093,110513,99185,8249
1000,6762,2607,15974,96952,90884,178093
1001,194127,8499,15257,15910,184187,96060
1002,18319,74881,24881,80362,2850,18053
1003,2102,4720,135908,135908,59270,146823
1004,16278,8646,1917,1215,136847,139033
1005,65257,63754,43485,36561,42946,79019
1006,110913,25955,43532,7526,135586,105872
1007,10368,12310,32794,112578,67930,64013
1008,50680,48857,188488,110257,169466,106760
1009,6519,14294,17082,53306,84457,2474
1010,992,17499,588,1037,63102,41716
1011,17792,48531,178276,24544,17512,11659
1012,14831,46003,188108,3322,62557,156717
1013,112257,111307,1281,2178,149064,198659
1014,6041,23375,42643,46505,29857,28942
1015,2154,2901,70550,9957,60190,4248
1016,1299,1548,9325,78523,61958,169771
1017,153966,62354,1449,14176,55849,38436
1019,146917,62505,1448,4294,44494,44439
1020,879,911,8505,2969,4126,102910
1021,148740,34073,280,8036,77991,77077
1022,4466,29893,12367,60379,1636,45204
1026,6819,4078,5850,8829,38075,33478
1028,40348,50615,2435,33361,46605,14242
1029,87491,14575,33814,48357,2209,1306
1030,1839,75522,5178,8751,110979,110044
1031,4766,78455,187,1009,10894,62144
1032,135810,4686,114757,8518,18461,105592
1034,3437,8376,45152,73519,5024,33058
1037,17197,14682,9325,3238,40351,88374
1038,44494,45145,33701,14272,21940,23023
1039,18025,14972,4249,40941,76035,83556
1040,23414,9975,38697,2458,36048,91964
1041,15561,98726,61403,14955,83303,822
1042,1920,2014,78821,47533,37827,37509
1043,48069,43671,61648,10162,6194,8593
1044,15632,5160,2855,8582,134215,34276
1045,80150,2477,74288,2764,23414,2487
1046,2308,266,35405,38946,34854,67043
1047,734,822,5696,97543,16086,27373
1048,179874,4593,2852,44634,11218,137281
1050,152616,17018,2152,5646,2081,346
1052,2013,110312,1456,38472,82176,74390
1053,504,685,179993,13591,75392,82212
1068,739,157,1681,828,1052,265
1070,77662,14798,142485,107267,11742,70599
1076,1701,92294,213,2043,879,37511
1086,2008,91788,1689,61827,34242,57981
1087,14427,44065,15496,9618,5171,4689
1089,86268,10217,58284,10390,49572,77967
1090,152781,59113,81782,6979,1134,11350
1091,8,8523,997,49773,135999,73458
1102,75356,169444,13141,119419,4142,15165
1117,61002,67971,85381,5889,132655,79903
1118,35622,18236,1986,1160,75448,158987
1125,829,1986,1468,736,994,82212
1128,141,21,857,1578,247,4508
1129,844,126505,64095,60663,5914,13193
1132,444,15243,4077,109217,42033,77832
1133,57747,42640,1037,16518,107916,61518
1134,14114,24869,9604,109144,26878,26013
1135,109649,17564,59193,14748,103677,59382
1136,16676,8626,40106,6172,1473,42860
1137,9834,39570,52942,169666,13640,5560
1138,8394,4073,39849,2747,1046,43318
1139,20613,22456,9028,8838,26141,109580
1142,1777,22956,509,42989,1047,603
1153,184259,126983,23532,5052,1699,9891
1154,165397,20394,2091,16321,4864,24707
1156,157,43054,419,474,97,46470
1157,1068,890,1216,42723,1718,1053
1158,1045,18327,2206,403,1004,3426
1159,585,10583,84763,10227,419,1967
1160,1133,152846,2119,8466,50490,179447
1163,78507,49216,88374,166397,30135,329
1165,1833,147003,30095,77832,188051,106162
1166,14909,39111,2177,35465,468,2160
1167,266,8224,136099,4032,60337,60185
1168,15726,9111,170216,42861,17662,167925
1169,42242,2160,5647,16062,1469,3964
1170,59374,59536,1168,55323,135271,12859
1171,95364,2069,78284,99669,11090,185293
1215,34171,38754,127162,48232,14794,11037
1216,1019,80360,448,1138,1132,108958
1266,145011,31195,24755,187989,11373,17919
1278,4262,5854,20332,1117,18973,184158
1279,109123,13811,25613,4018,17610,17594
1280,33028,61047,39041,6681,66021,105588
1281,72270,99711,80970,61426,5180,76273
1282,33939,35730,40365,50227,18309,7603
1296,38432,4015,14209,132222,141,1031
1297,328,103541,0,170,1019,7789
1298,77438,165052,20605,81623,1029,15022
1299,393,1032,36308,1473,2205,507
1300,10528,105329,98270,165011,4532,44211
1301,48755,47458,47585,62521,1451,60459
1302,104125,11044,5282,70363,1839,168684
1303,41988,40206,39944,73927,73590,6728
1306,636,38613,1047,39338,280,53602
1307,73085,99301,33559,318,1393,38191
1308,54680,6833,43424,28282,10795,48970
1310,33542,59467,37116,155677,180,637
1312,2914,153906,40905,18325,1920,2763
1316,87831,29990,94805,77370,23023,41464
1319,136906,133661,83212,10735,178972,178276
1325,2046,179794,39280,76025,49743,93801
1334,33713,42721,705,1837,76012,1312
1345,1139,28559,35496,37559,23035,37058
1385,1135,101466,2208,1012,1043,97768
1386,2157,8247,658,731,1661,14902
1388,438,445,604,11981,1136,42351
1392,1014,38996,6881,8171,98542,14552
1393,22053,40349,11342,95599,114299,7984
1394,90,118669,1772,14941,1506,1045
1409,492,1473,70526,6747,1160,1032
1410,895,61668,2154,6010,1990,17174
1411,9919,4305,72096,26019,445,20799
1412,2015,23367,246,824,266,17242
1445,184516,512,11135,4164,30750,154577
1448,16252,38034,18924,25952,123183,123275
1449,60320,97572,61622,34783,4129,349
1451,8192,5837,44716,44926,18029,156564
1453,818,33182,1923,49089,141,1994
1456,7464,6751,8167,28179,33853,78841
1457,24575,83677,167478,153082,2048,248
1458,4682,122363,2556,18511,84540,7659
1459,4097,60272,25544,16057,8532,35407
1460,188042,49165,44179,43792,37969,12736
1461,2307,657,991,136949,2585,34419
1462,39889,33920,129231,83529,88140,104839
1463,33226,46842,73353,14674,2712,123752
1464,909,888,93633,74127,2313,2134
1465,98977,4355,99538,4048,25439,5480
1466,1053,101200,80794,149671,64060,40096
1467,36256,38452,95634,8687,112131,27131
1468,56711,43802,33131,161142,59539,76010
1469,57226,5116,5589,24575,44564,23371
1470,2089,1012,23049,7743,2153,6480
1471,6660,52958,97592,42238,1494,82786
1472,2901,109268,1535,43011,17970,42836
1473,37165,888,16692,36024,78832,76612
1477,20481,23414,54538,9515,88797,29939
1478,18042,3815,171243,74469,393,603
1484,102911,46416,24754,20000,49903,36565
1494,157,90,184704,75303,17997,167466
1495,380,29688,1022,63098,1325,137841
1503,146430,147107,95935,7288,78682,9007
1504,445,7743,1012,60971,512,2082
1506,2006,77566,14798,77640,1053,74125
1524,24697,11095,1599,36472,53486,55110
1526,1601,107731,62052,118818,61032,73265
1535,52302,1469,18477,176178,35402,87464
1548,1688,15339,90109,8169,2091,8260
1552,1755,1466,2307,99412,114336,66337
1553,98933,181,602,17066,29652,27354
1578,4360,71069,14133,114073,1503,59828
1590,99216,11542,3356,5234,15112,17082
1592,148788,102733,9691,90151,733,144461
1599,415,994,36390,41777,1494,18360
1600,88902,7438,42371,87152,43768,5797
1601,99294,35812,136499,84989,20370,23207
1602,33140,65110,61042,4001,35052,5873
1634,7548,24760,41956,2886,2733,28063
1636,126533,17828,147810,18398,13532,77057
1637,7976,17918,9508,42948,78217,17082
1645,1869,62642,1695,62012,18699,73161
1646,1171,2131,412,428,97,66223
1658,43645,42787,83326,27982,47524,37612
1660,4916,10499,5427,15145,46821,48250
1661,13248,11179,80148,24738,169440,25571
1664,870,506,1154,73434,1965,1699
1666,266,146874,2289,1409,1451,7754
1667,1504,1385,685,1717,1599,1445
1668,342,515,1667,827,1552,50046
1670,1117,143745,1019,169425,994,23369
1677,16742,93820,38484,84121,1017,79629
1679,180,393,428,1950,1013,187142
1680,1303,2082,1463,438,1041,21550
1681,988,5592,136,1670,1965,1015
1682,1068,1046,1839,3475,1688,1684
1683,1919,180,1473,61001,1334,590
1684,1839,14816,636,78300,414,154071
1685,1468,85261,1837,5070,870,75083
1686,1949,42943,1471,28115,841,125264
1687,135,531,1040,9966,637,184269
1688,34345,96609,15228,38038,25757,89063
1689,104525,70289,131387,198273,26013,45164
1690,33814,123037,7343,4352,118649,119318
1691,46875,33796,115871,135642,45007,25914
1692,8397,8077,88025,87232,1921,4598
1693,136287,78626,184627,77449,83345,78617
1694,107109,80047,715,79095,16590,2351
1695,9884,98365,55232,11852,62713,40349
1696,8299,6830,2455,38668,8080,7257
1697,118816,45151,8295,2514,604,20111
1698,1453,1670,20476,44094,9194,3825
1699,80952,50359,119541,107916,1700,2175
1700,4359,8949,23482,6630,1089,111501
1701,94127,99311,22801,22800,77805,55713
1702,17068,12650,1136,57503,3321,191063
1714,36670,14701,508,74794,1457,3830
1715,8280,38734,656,844,63301,171626
1716,40869,84761,5632,118235,1717,1050
1717,1281,1001,42043,18516,1045,4654
1718,41336,13955,36850,36284,821,72586
1719,22991,43871,38538,14635,504,59258
1720,1042,128517,602,10520,39436,8167
1745,169228,110221,49134,75017,73265,61357
1747,60031,29853,2002,87743,1316,1599
1750,124137,14561,51247,86011,101249,64802
1755,2180,1470,141,33814,1457,116984
1771,1216,1998,98904,32781,134,4361
1772,81758,24935,1461,1478,588,36153
1773,76885,78231,1848,170323,742,1303
1774,62656,48077,1987,73742,14654,130711
1777,103536,119478,6918,14123,29735,30663
1789,75610,7993,85082,42559,110348,5565
1833,76859,80686,87963,87512,147365,6772
1835,12053,78107,15950,5612,1020,109536
1836,179510,818,1996,1950,12350,79132
1837,16497,76342,110923,8171,197061,196806
1838,1117,111827,88929,131531,1680,1552
1839,26259,25669,601,616,15019,23120
1840,2307,38825,448,23415,247,58364
1841,26118,26527,33374,73507,40050,10235
1842,13702,76453,440,192,14433,17079
1843,17850,46032,35047,6845,1153,47928
1846,9087,127168,94,1506,145,18490
1848,16025,85466,1008,135869,1138,2733
1869,6739,17823,112030,85524,2153,156688
1891,445,21601,19697,9957,54703,25816
1899,12344,33257,9110,49326,8255,16827
1905,155,10387,54252,8584,109232,4905
1909,363,184588,9541,55302,48530,11516
1911,84761,3667,184158,61662,87033,8892
1917,1950,101886,1134,103551,1670,1995
1918,821,11048,585,4689,13527,142054
1919,1995,1461,2158,10434,2175,1953
1920,1410,179,57960,33598,91889,93529
1921,34571,146352,1982,440,8518,18494
1922,94,14272,48165,85976,1841,35203
1923,988,4467,7750,42513,22447,42238
1949,43336,137474,29978,29941,35795,11488
1950,16266,105582,57833,141607,84453,75575
1953,14889,14077,1050,4140,10611,6815
1965,1645,51647,287,3,1142,2081
1966,736,439,2177,5833,337,2309
1967,987,38596,744,4081,1923,60263
1982,1996,87532,1477,30657,170,93751
1986,316,1170,1991,162964,1460,1506
1987,1991,198386,13004,163041,75356,9710
1988,4910,144526,3882,23025,1745,33800
1989,89042,4337,74379,1990,341,131026
1990,1467,50329,83126,118600,185672,184312
1991,10926,28228,96129,28061,99411,98042
1992,188188,182458,2180,49159,29981,2470
1993,403,3818,44212,29535,55611,78126
1994,4659,73965,69,118147,184589,77514
1995,51396,10626,129613,14141,25683,8582
1996,169526,107097,169469,988,8250,9191
1998,47329,46881,5910,23369,14833,17149
2002,179,1949,1995,22994,137,27360
2003,2079,34511,473,287,1167,75454
2004,280,37754,62262,50292,2003,191159
2005,90079,143347,1393,37477,43154,88362
2006,18716,5193,27191,55004,1466,79490
2007,175,74540,170307,12896,123316,33229
2008,2093,9975,4885,3108,4131,15132
2009,56886,24542,19914,109407,38462,56520
2010,3,2089,2233,182559,11275,9292
2012,2205,509,1010,1467,421,378
2013,3225,17791,80006,123325,24711,24534
2014,1467,47894,8037,19010,316,8811
2015,17541,63483,19931,18734,12795,10946
2016,1702,3579,1998,506,135,40062
2017,2966,7452,67195,6507,4090,11345
2018,76520,77200,17016,2232,2155,53818
2019,110468,42833,37162,64669,2017,61924
2020,12409,11807,153094,14770,13956,36343
2021,9634,11652,40224,73927,1041,46217
2043,417,136013,505,1992,1995,35622
2046,5012,35647,51952,67031,60070,23088
2048,138348,58429,66337,114335,15910,9903
2053,5887,9846,74562,11613,51379,7126
2056,37259,37370,1142,188,11282,72736
2057,35049,15667,50127,14323,34775,4293
2060,636,61850,16975,7574,33101,41777
2069,16021,5073,11540,12659,22422,49971
2079,57578,46004,98792,40904,1409,73799
2081,1578,8068,172,8170,744,415
2082,895,33257,1837,44744,420,1171
2089,1599,105759,62571,141961,2703,8280
2091,8279,11741,9367,39675,8569,31716
2093,64400,40973,5010,4030,9910,19000
2099,3817,59801,11787,11093,47026,9910
2102,122366,151765,68185,44279,67989,64365
2114,444,1967,1296,41333,1279,15504
2116,169348,123755,112110,111829,49284,3925
2117,9856,61307,27158,6671,1409,2093
2118,8449,9507,23212,12293,134,87740
2119,37953,34723,177,22936,7286,4124
2131,38717,17511,8588,8394,7060,4846
2134,17082,62638,4415,14939,12829,35347
2139,176,9790,2159,62713,30356,54633
2151,74787,100731,28193,49813,66853,71085
2152,603,61047,1700,8802,60938,16187
2153,1010,60308,48381,50209,29630,23131
2154,1459,1410,103670,8150,110655,25716
2155,35851,37394,110919,75454,733,74040
2156,50472,49064,1020,643,84314,8573
2157,167241,167787,83209,38714,184980,75303
2158,2099,49716,1745,54961,9360,14853
2159,37536,41839,8202,33234,35847,12010
2160,6812,75951,112266,112254,28430,29010
2161,56175,7968,52218,57576,1296,50360
2175,446,8510,739,2053,1965,1837
2177,16298,74190,1303,41267,41273,15115
2178,47235,73048,448,19655,1602,20754
2179,108004,55415,97621,1449,25372,144889
2180,61307,14414,12589,39078,179407,4001
2195,78375,6527,1068,925,37914,17217
2205,1965,1037,329,406,504,75276
2206,1118,6037,1461,60260,662,303
2207,2053,30352,2048,125688,716,87540
2208,685,399,492,506,1319,656
2209,1026,8950,1995,1986,206,445
2221,82794,4651,4057,2744,28568,30680
2232,14460,328,172,14365,715,0
2233,24881,25528,514,147822,2002,23199
2236,46217,11072,1043,4479,1590,169782
2243,266,1007,657,86953,1086,51
2289,26087,53479,0,705,4514,9348
2291,79592,75331,844,117432,2053,43400
2307,23063,74612,1153,5244,4584,16157
2308,60417,74439,8190,5652,98565,33521
2309,73299,43315,6841,82671,183842,185264
2310,167682,166414,1462,77001,1278,33278
2311,15553,43947,2485,38584,14552,72345
2312,87550,47072,38442,9093,23369,20374
2313,1478,134481,1700,119251,2,267
2315,47120,46455,48537,74874,110361,5890
2320,15115,87336,73972,24540,74613,155
2325,8693,59045,6164,35391,79563,8204
2326,28361,108319,8428,4737,2452,114341
2328,81266,1010,9161,4503,9711,27365
2330,23373,15565,41352,46576,196986,62713
2335,5765,37159,18851,147098,10647,126089
2336,12985,59549,97902,62434,7104,105611
2337,61146,10611,46437,46685,47266,61919
2339,4608,6041,110222,158030,8034,152396
2344,5775,26075,9815,42171,9055,66884
2345,14425,13711,62696,62638,10783,12275
2347,2539,6771,11483,118838,5862,8526
2349,6469,42510,106813,29688,3415,7839
2350,4010,111059,4528,9408,31526,5412
2351,5852,4152,6757,103779,10534,3320
2352,5864,8014,4850,9088,151785,3503
2354,60293,81282,8369,24534,47785,59053
2355,87832,77319,179579,2950,8225,7394
2356,12074,5288,47380,57903,12388,38997
2357,77832,133632,76161,5246,8122,78841
2358,5000,109636,4909,4918,15197,56940
2359,9819,6037,66165,15651,76595,18326
2360,3448,27720,17866,64664,119053,8693
2361,7214,3896,5149,34566,2650,3124
2382,9840,19259,167470,49617,163121,80367
2383,163533,51072,42886,105508,9015,134738
2386,167472,95507,62146,39404,54802,59577
2388,35007,40480,49317,49657,5590,47922
2389,4017,160192,2536,165761,9656,18674
2390,16723,41498,56333,15340,15932,16741
2392,9028,109913,5644,17581,11311,107418
2393,97089,4305,130508,1014,8685,29850
2394,5214,9361,9501,60038,14455,23792
2395,105533,95460,9826,49466,17388,15250
2397,11537,59877,2534,79439,4185,5704
2398,123766,81770,9890,41109,9363,4074
2399,10613,185264,7523,35635,40549,39362
2400,81339,36144,12198,47207,123649,23753
2401,5762,23411,122896,19983,123022,122895
2402,11285,24683,10299,156910,7730,9361
2404,14704,135272,5771,64232,122792,114025
2405,8635,5397,3244,8435,8102,180235
2409,3717,4530,141879,124437,3967,10462
2410,74124,54149,5407,4016,50650,3415
2411,4066,3634,8878,55110,45560,119944
2412,102641,54986,7408,4447,18491,28834
2413,10206,80181,4205,4348,46553,60867
2414,4849,3582,24860,2607,24708,13853
2416,8054,16497,8828,49848,2879,47367
2419,2766,62905,66231,63029,7985,12821
2420,2658,10611,3047,34353,123388,125212
2428,6056,9401,5524,7402,17958,56690
2430,70293,183728,38451,283,4195,23204
2431,7797,8587,17319,49903,99525,4349
2432,66749,67944,14973,33654,3160,102596
2433,79900,78821,9717,8375,2444,78159
2434,10447,10764,7959,1600,8162,90107
2435,3731,8033,39280,183780,144345,132648
2436,8153,61185,2953,8889,67266,11303
2437,4911,8268,65606,64648,3806,47441
2438,57173,64079,41938,14687,63812,6227
2439,64317,4088,6604,76023,75458,50061
2440,153319,3288,44426,9304,3589,4996
2441,43086,17830,12847,18560,7930,35944
2442,66021,34983,8426,54743,78464,95589
2443,21306,12054,9939,38618,7318,7665
2444,5159,35511,4658,1634,50333,54560
2445,8575,8575,89352,2910,34957,19552
2446,8946,2973,153624,36607,3792,8573
2447,4084,46100,89240,24738,136287,126466
2448,3721,47477,11729,62409,1448,87061
2449,17551,38452,45056,94291,24541,10234
2450,5563,9629,16425,51783,10553,13406
2451,8708,25980,48529,143557,7802,7614
2452,9943,80095,70952,174,7797,76499
2453,5873,4642,9120,4990,27211,7796
2454,5641,2485,6709,11399,3960,6622
2455,34196,11200,73374,71542,46492,4021
2456,10901,10637,73956,73292,7985,8219
2458,4910,58200,28206,27926,37003,15276
2459,46239,28451,54717,4354,6681,38055
2460,3669,78753,124738,4096,19731,187097
