341,141,1445,585,35635,510,415,
344,62227,46603,48941,890,22800,54751,
345,37476,37533,5537,71,5592,33562,
346,12057,19516,73775,1691,14337,48356,
347,4849,1168,4278,38071,20395,34184,
349,9382,4570,20826,16448,73979,10393,
363,43703,34980,1392,14756,40910,27976,
364,3988,12060,2114,18914,74116,18497,
367,287,2180,5052,1089,19492,19440,
370,3731,187,20602,46971,48961,51,
371,9976,8251,6526,6607,2116,47787,
373,21405,206,31508,23049,2732,74288,
374,9216,35012,22803,61851,1917,10383,
379,14226,1089,29391,14143,17616,33345,
381,9691,381,49371,1043,3450,47256,
382,21885,1836,2002,7525,19614,2007,
399,14193,1308,1312,54688,1471,17403,
406,2151,1468,1087,1921,2320,1777,
408,367,315,1465,2232,1967,438,
413,187,1044,2021,1156,329,877,
415,9378,8185,75619,662,33997,11548,
416,18218,33973,74751,73157,13993,132,
417,3919,11422,14789,18991,381,337,
418,1040,413,6671,46003,61144,12541,
419,2131,26264,25309,34072,8680,19983,
420,600,1086,1016,1987,1965,1138,
421,2179,371,662,136,11045,70,
428,638,38754,33176,2156,12652,75202,
437,2118,174,193,187,247,1835,
438,2320,317,1755,417,1388,2,
439,448,1919,510,2206,188,1690,
440,2208,1156,1601,1154,1484,1717,
441,1091,1494,1461,1319,1990,1696,
442,1465,1008,416,510,442,1068,
444,22992,23528,20394,316,1717,19517,
445,1842,2046,601,19955,1838,1681,
446,247,7317,1949,417,1312,19896,
448,19909,845,1279,437,303,20367,
449,44480,52042,4352,2614,1772,12794,
471,509,187,172,141,713,1495,
492,1666,1029,2021,189,2016,2207,
494,347,742,6,1154,1386,2291,
495,1719,1745,1553,1076,2320,145,
504,607,11670,2320,27909,2309,341,
507,1154,1462,48356,2221,1412,1464,
508,48871,821,33377,1460,43946,1319,
509,13720,1461,1011,8518,344,18471,
510,1014,33814,43350,8,4357,15256,
511,285,1668,1718,2320,419,1153,
531,141,38493,134,879,26931,1911,
585,20621,7839,37968,11906,1949,10171,
588,37647,4560,37093,65111,43865,26915,
590,42889,16671,14277,14335,1004,7846,
592,9931,38029,74172,49712,57617,8376,
600,28717,4912,15479,12846,16671,36664,
601,9427,1691,73131,155,65060,2057,
603,6007,59258,23129,18122,42523,58360,
604,73314,19522,8137,36792,12943,1312,
607,27408,137,24754,61145,60660,5682,
616,51045,53715,9301,19008,7170,1015,
636,14089,2953,28231,56294,59586,4519,
637,13216,60165,10479,10156,15086,39981,
638,11542,57670,156,11057,20318,5847,
640,18691,7737,1472,56280,6953,7326,
641,70,11754,28221,2005,908,48357,
642,364,13621,1679,1923,36355,74259,
644,1869,23750,48893,8804,54713,19002,
645,494,1015,989,8038,33329,50673,
655,43350,1911,8526,39978,31394,137,
656,288,1869,145,877,418,1118,
659,2852,12793,5808,45161,13561,14983,
660,13703,11088,41954,600,6671,4045,
661,9981,22803,17271,18236,5483,9691,
662,4849,74001,60547,11350,38622,1990,
663,71,828,1463,2310,5192,494,
685,134,2021,1470,1281,205,416,
694,189,1771,2131,945,89,1996,
700,879,7922,13977,45982,42893,54791,
705,62017,406,74919,43591,26012,10771,
706,419,54592,14697,39357,64832,1044,
711,1136,34579,8113,60737,445,9806,
712,33797,9665,50556,2002,6521,1308,
713,33241,60645,16097,42723,13604,17513,
714,20396,71475,1163,3998,1153,13197,
731,29991,75547,33298,2151,8783,13599,
732,7870,75510,74069,23032,9411,48126,
733,9376,604,74040,711,59812,74440,
734,744,5684,2179,38191,132,34634,
736,34965,1989,29897,56071,33814,60658,
737,54592,2131,22201,448,22051,4090,
738,10375,17662,11887,41286,11013,9135,
740,18725,7969,471,17544,12111,36261,
742,10553,442,471,38171,11516,660,
744,14806,2291,38635,1578,1992,15327,
788,2046,205,34411,15018,2209,445,
807,148,1694,1451,616,1154,373,
821,25705,8420,47966,3225,5019,7594,
822,50807,44116,8561,2443,74194,6438,
824,734,171,636,247,1464,17377,
826,2289,1905,1046,1602,3,280,
827,39952,33626,36494,41284,33366,35284,
828,34203,1410,20607,1163,35063,822,
829,2057,2221,35463,507,2019,37439,
832,56461,740,17266,1171,34864,408,
837,1789,34582,12334,75612,1503,18019,
839,11241,1005,2091,41658,40044,42558,
843,37159,70357,26863,1645,61113,8802,
844,1038,50592,39023,45005,26025,1920,
845,51359,7470,48134,4097,56117,7630,
857,1599,2233,1835,1923,208,250,
858,445,2005,206,287,318,1017,
859,894,1300,714,694,1166,287,
870,20608,8059,8038,4270,4103,5768,
877,1645,418,155,188,1989,1052,
879,53383,33951,1719,3685,2456,1668,
890,64617,75708,8138,1503,62354,27359,
894,7970,27718,65110,46505,33550,35554,
895,16752,58637,9691,62844,58285,67843,
908,788,5115,908,75522,51378,7121,
909,1168,1714,740,364,1032,844,
911,136,1154,56811,1905,844,51,
923,56390,14676,1307,27975,70871,71602,
933,27021,18497,18120,29709,55581,2046,
945,7317,8291,14645,17408,11391,18570,
987,27365,13269,28122,25721,8,18942,
988,4681,33220,15256,8170,5170,31605,
989,16112,18115,74545,57064,49032,10346,
992,24934,19696,62204,4775,5384,8159,
994,37498,2021,30786,35144,38426,48882,
999,11516,23160,32412,56505,1160,16696,
1001,18489,74198,22932,346,9111,8466,
1003,10921,63791,3320,39762,17180,20467,
1004,44567,9014,12091,34439,37010,4720,
1005,43913,12445,8117,14983,11682,18073,
1006,70625,1526,63890,7318,4235,39925,
1008,9530,8095,74381,56406,27542,12190,
1009,7874,36638,9507,8076,2971,42502,
1010,2852,13269,60285,2175,48357,65043,
1011,11957,20411,1137,6997,1117,64322,
1012,14955,54860,63922,42651,11675,38047,
1014,4656,35464,61948,9520,46031,62484,
1015,1392,24934,340,9516,56322,60976,
1016,8195,25392,17057,17410,26027,40701,
1017,12481,75617,14433,11528,6628,59823,
1028,8091,18456,9542,5021,17953,6752,
1029,1839,44536,4736,4639,66116,60334,
1030,19991,1015,7291,57692,1920,419,
1031,74143,5444,10897,25723,18043,45004,
1032,6488,8464,8527,3441,7252,64703,
1034,62250,418,46974,20133,46902,16660,
1038,14167,49604,6507,6699,73291,11116,
1040,51391,2309,33997,3111,4355,10349,
1041,63292,50714,75608,36596,61144,14638,
1042,18334,15733,8417,39829,75519,9922,
1043,52302,61063,2131,17197,15276,9946,
1044,14179,38212,38032,6752,36255,29675,
1045,53306,74121,36696,12046,69047,62366,
1046,61968,2012,73131,37398,14336,10789,
1050,1004,508,11876,367,1392,1386,
1052,2813,40482,1068,837,65390,2153,
1053,37157,60322,13495,17864,3242,37588,
1068,363,1686,1840,10345,10639,13549,
1070,11887,12481,3899,40796,64623,47462,
1076,46066,828,47815,1008,52302,337,
1086,74194,4595,74816,511,4659,64186,
1087,3669,364,4158,15570,8786,3665,
1089,31562,52300,41938,7888,25007,29105,
1090,36586,7971,5011,588,34566,42984,
1091,1835,1720,140,10367,509,14757,
1117,75618,27211,14756,44048,22458,33454,
1118,6994,24550,16930,51046,43067,2707,
1129,636,1153,41246,713,16304,61154,
1132,18069,35728,37827,42075,36732,34856,
1133,18176,3671,44597,47329,33018,14697,
1134,11282,2564,10216,44641,5641,4034,
1135,7062,43913,62579,9227,68352,20608,
1136,64060,1700,5022,4158,26999,30976,
1137,22994,27368,11786,172,27368,11200,
1138,34553,6772,34044,37398,39925,20830,
1142,97,1158,1774,1899,510,1153,
1153,61060,844,18122,28066,39041,29229,
1154,50556,585,1966,65299,4357,18235,
1156,911,700,329,895,638,408,
1158,511,640,1715,945,133,894,
1159,714,33968,858,661,14789,909,
1160,7827,29623,15338,9544,10892,11546,
1163,381,72413,54489,1465,14696,5306,
1165,12059,61307,371,50452,38029,74564,
1166,48941,2233,22525,1891,27711,13702,
1167,61416,1774,74486,8646,47691,34171,
1168,4654,48372,1689,4655,2815,75531,
1169,15923,33518,1301,7063,24571,15078,
1171,44924,9421,1136,47691,303,28282,
1216,16786,15107,27938,54849,2614,70892,
1266,61343,75563,287,59258,10280,23621,
1279,39012,5248,67360,28234,1691,40482,
1281,1136,20339,7935,28232,37664,744,
1296,72286,988,64429,12988,1601,4105,
1297,49908,42652,22052,26019,8525,39963,
1298,1755,10892,18480,14138,15273,9382,
1300,12541,1838,17070,9976,1137,7970,
1301,265,18299,10455,15923,2511,26412,
1302,73291,3320,37494,73001,607,1004,
1307,645,34202,2836,49743,73139,18489,
1308,34573,15031,62145,25799,8395,4691,
1312,6995,7798,9892,20596,35758,73899,
1319,824,49229,25663,48814,8840,37359,
1385,1445,828,27187,157,288,1848,
1386,1006,11877,1836,14787,18734,1463,
1388,3242,17942,4091,640,20607,10786,
1392,60183,48547,34724,1466,15497,662,
1393,64406,73087,7661,3049,3045,3204,
1394,1464,33524,8442,33727,10347,10171,
1410,2057,70,9693,2312,10906,1014,
1412,7251,1041,1911,14133,68337,64865,
1445,33951,9316,13865,17236,1004,3902,
1448,3243,65060,8206,2881,16145,3206,
1449,72096,34790,10509,11419,41287,37251,
1451,8603,60208,177,58919,171,49198,
1456,2155,287,34183,62545,1471,74788,
1459,61458,48758,15243,4655,29502,16524,
1460,37261,67260,97,75166,73853,46878,
1461,17266,34302,12558,39832,73056,1989,
1462,7216,38672,2308,142,33231,17498,
1463,35037,1017,36282,75595,19066,58513,
1464,74800,11120,213,33857,43308,11705,
1465,4658,15904,15513,10789,33652,40798,
1466,23606,54258,39313,9387,5469,60373,
1467,73507,2017,2057,16666,48871,22803,
1468,62004,18991,3989,42015,2309,12297,
1469,12000,4588,6207,27988,19696,34180,
1470,51807,64139,18859,62162,31218,4008,
1471,11419,56938,9871,9978,18226,31597,
1472,5590,46502,20395,9931,2593,25859,
1473,74121,33628,9881,35037,16038,62688,
1484,10743,27979,34954,24652,11224,6482,
1494,2018,706,15894,4337,38621,1053,
1495,448,415,1129,442,15038,731,
1503,16321,22396,18875,16670,2020,6438,
1506,16141,46995,62794,33213,71691,1994,
1526,14971,24737,3805,2669,2902,18306,
1535,3576,25094,17063,2629,51221,16550,
1548,62648,39436,17856,42470,13599,23372,
1552,18299,17874,14748,68352,74597,37737,
1553,22707,287,7603,16696,16055,8574,
1578,23750,35795,48306,6606,4851,34439,
1590,173,1548,945,11126,7659,5614,
1592,56884,61121,41613,2046,8574,16846,
1599,43517,315,10346,65832,44118,2461,
1601,47928,16020,24735,60347,7572,38621,
1602,14710,8752,9732,9957,9365,13969,
1637,4619,55063,26027,10624,17908,2532,
1645,7060,133,142,18833,1668,2888,
1646,39041,11341,23272,9003,2886,15231,
1666,732,908,2310,870,742,1412,
1668,733,344,441,1449,642,1777,
1670,1772,2209,1994,1134,1993,1410,
1679,371,1833,8845,61968,731,38520,
1680,61144,1463,1052,74870,2017,2018,
1681,2014,1839,48346,2057,1700,1686,
1684,1680,1459,1160,132,47329,75731,
1685,1090,18456,1015,8588,349,88,
1686,61907,18117,1001,12059,267,1393,
1688,9108,14970,44426,60286,54641,6395,
1689,7060,1689,44158,18910,8901,18433,
1690,28057,48350,733,16911,60037,27908,
1691,14192,9054,8949,39171,33859,894,
1693,2007,8709,1008,15276,1117,20599,
1694,6087,17026,7789,3830,17181,5831,
1696,71556,18998,31712,60235,8138,4775,
1700,4688,17515,11999,33599,11877,4247,
1714,17866,75601,16151,3991,17175,640,
1715,38520,49841,3998,14678,1691,60235,
1716,35424,88,318,6674,1300,1684,
1717,18360,2312,18117,18831,39207,36566,
1718,2180,38858,374,1599,5642,421,
1719,437,49408,39306,642,4533,3977,
1720,607,1670,38262,17913,446,2003,
1745,14694,15336,71979,16165,14049,71787,
1755,37479,1837,877,13064,5427,33649,
1771,14794,890,829,52625,12363,33521,
1772,1495,13997,34344,1923,74339,8714,
1774,20734,7127,71775,15374,644,408,
1777,7637,8450,61712,39317,18457,2017,
1789,52078,75459,1694,26918,60235,1777,
1833,14970,14854,61925,18478,29397,63943,
1835,7871,6105,9184,42835,74458,16767,
1836,3830,6833,607,60365,15113,45425,
1837,140,15671,2667,11675,36119,26929,
1838,11801,7716,9425,51339,6828,1602,
1839,10782,19519,1592,61290,13997,16249,
1840,1467,74430,49134,12088,46733,1319,
1842,3370,25341,1842,15140,12772,44718,
1848,33216,12055,4284,26240,41252,26080,
1869,20411,15627,8195,39155,8000,742,
1891,43526,2002,27199,24575,19594,20320,
1899,14043,46310,62017,17603,8143,8518,
1905,7645,16675,74600,4224,11517,288,
1911,15276,61144,895,14757,8291,14335,
1917,329,41982,75589,1911,31594,2154,
1919,2154,37037,4920,1494,176,1300,
1920,21286,17965,736,4602,15109,37158,
1921,1720,5845,694,74115,1216,34185,
1923,38204,8860,22448,38789,29076,1470,
1949,43701,75458,4272,9652,75429,2178,
1950,14143,13963,39093,48732,7060,36106,
1965,1472,267,44408,74326,75407,1967,
1966,3808,13702,7192,35647,2099,1686,
1967,1297,51,19119,8170,417,12190,
1986,11659,35739,50451,600,5159,42470,
1987,74629,15646,41168,2604,9624,17170,
1988,73477,22051,73433,31218,57960,408,
1989,23537,39633,45596,45596,47406,67158,
1990,1017,59238,8280,15086,1451,34419,
1991,67141,18772,36246,10789,60535,38717,
1992,12909,381,22932,38169,14422,30577,
1993,39155,286,13592,13791,44459,29867,
1994,43542,61543,2002,4359,1988,31478,
1995,9187,70348,43623,36162,1995,74565,
1996,25683,36119,7723,14789,15554,23088,
2002,1168,39114,2205,60144,55110,4653,
2003,1693,1006,286,39978,34047,1456,
2004,33561,20942,31578,71,742,2767,
2005,661,33814,1836,41285,1965,24737,
2007,24545,4920,1689,28235,8711,1307,
2008,17062,636,71466,37864,11756,662,
2010,16590,18114,61392,60311,14757,2151,
2012,807,1089,439,1921,2069,1685,
2014,3808,1031,12010,144,43780,23536,
2015,13001,42865,74841,59363,5630,53169,
2016,14424,16021,74603,25441,18003,19413,
2017,26079,61101,22870,19007,7556,46005,
2018,59368,48633,88,35842,13539,1136,
2019,14816,2849,74555,60825,16852,1136,
2020,17676,20056,17054,11402,18510,49563,
2021,4771,74369,5158,62640,14335,2017,
2046,43799,36636,24878,18930,44597,3961,
2048,61425,44803,60409,7722,16227,11852,
2057,33848,46247,27976,9105,6772,1694,
2069,47406,11517,43799,25757,23313,74078,
2091,9654,55360,60560,71910,25274,66083,
2093,1459,16765,24942,8095,72362,52958,
2099,1472,18296,3241,18893,56714,25021,
2114,37162,48871,75311,1449,1718,26078,
2116,64500,7576,6005,10171,5379,5244,
2118,40109,62392,15327,3292,34724,9691,
2131,27559,1789,1158,174,705,24733,
2134,2964,53464,2020,16425,315,1133,
2139,27360,56912,9978,4164,9981,14145,
2151,27211,59100,18418,75113,11756,63102,
2152,51046,32032,20149,17071,60825,9379,
2153,36184,50201,11204,1471,75703,7439,
2154,30244,15137,2553,8168,61459,4536,
2155,3497,19549,28063,5379,43798,16159,
2156,22446,40951,8189,24010,42680,74841,
2160,61106,74798,15569,44827,20467,52590,
2161,62127,41726,52225,10202,33812,35264,
2175,70,6939,7561,18326,317,28728,
2178,33247,38736,8517,8954,26079,1008,
2179,1044,371,41110,60489,39384,1991,
2180,35154,38062,38028,17169,17830,45608,
2205,43791,28588,43321,2016,26082,29963,
2206,8076,75734,28066,24001,74895,73775,
2207,39091,16474,2019,592,38033,11182,
2208,6074,45076,29775,2312,36691,1967,
2209,2046,607,2309,44605,328,26790,
2221,1076,62688,43296,7249,7981,13599,
2232,69436,6989,3211,9239,1068,420,
2233,4848,909,7509,7882,50461,15019,
2236,1717,1578,136,75366,75589,35083,
2243,8537,8529,5154,1848,37737,1553,
2289,2131,56915,894,44496,2179,12908,
2291,36152,75321,39350,14854,75260,11511,
2308,1473,14798,60188,62656,39872,7391,
2309,37369,1068,11702,1031,64089,18334,
2310,61101,5543,192,37369,43517,11292,
2311,6658,38629,38149,15124,56515,70952,
2312,38402,415,73434,714,12820,15918,
2313,16938,18471,47083,49604,33848,34262,
2320,65060,59199,62505,23625,22932,39745,
2326,27104,7661,61518,28337,60206,5176,
2337,12061,4590,48144,28232,4918,23088,
2339,9526,7559,4441,30165,2414,3383,
2344,8626,4671,4607,6913,8831,6972,
2345,33924,6001,50085,1307,61354,47406,
2347,46723,10354,5427,62054,43150,41628,
2349,7525,6407,9391,7164,9542,2883,
2350,37528,32273,10416,66429,9378,24942,
2354,56686,13604,56302,4030,51944,33560,
2355,45979,51997,34724,2482,10372,5892,
2356,34856,2475,7963,6977,6689,7852,
2361,7039,8159,2435,46416,39008,5792,
2382,24712,4130,26222,46463,55264,49617,
2383,5916,9575,5744,4609,56441,28222,
2386,33529,50039,6453,35842,9834,5377,
2388,12198,38240,2881,31514,3793,74680,
2390,3921,12421,3258,34507,13913,22932,
2392,16118,5082,5846,15113,11901,7939,
2393,18176,50039,36119,11204,14205,6452,
2394,23122,8954,2584,194,7157,19401,
2395,41451,33816,5645,3684,74502,10299,
2398,7394,7876,9895,14946,43947,2603,
2399,42362,47414,36862,6535,12616,6207,
2400,1296,11705,8075,4077,36862,24883,
2401,4163,8303,9111,26918,7525,9877,
2404,8586,15902,58710,9396,55155,7798,
2409,41207,9401,28718,18361,9502,2390,
2410,74056,9393,4033,44785,34980,12723,
2411,5581,7436,5810,11807,11039,56503,
2412,62435,8410,74974,48353,42839,7789,
2413,41371,6761,9519,7424,39242,5254,
2414,26075,6621,51383,12427,31564,11756,
2419,8247,8065,14787,3673,54597,2975,
2420,66345,1117,2420,70498,15645,11673,
2428,10395,4757,15109,9162,5431,32273,
2430,66841,44470,5590,20481,8882,9100,
2431,37864,28280,14461,11528,54732,9391,
2433,36286,29007,8124,5970,3467,65236,
2435,64263,33814,14790,60547,9946,27930,
2436,28079,10216,66841,17594,66580,66494,
2437,60741,24888,64608,48784,60584,7825,
2438,3481,30245,3592,9577,60422,2433,
2439,821,66607,59627,61424,2093,3573,
2440,2606,25673,26011,38670,13446,2399,
2442,41005,12918,60363,49879,2700,3916,
2443,11502,60814,2853,17731,5589,48970,
2445,41266,12948,2883,3782,4033,989,
2447,13701,10425,3919,10282,16909,65810,
2449,6794,61683,9028,66889,38976,14359,
2450,20613,5892,48230,75613,36062,63912,
2451,5874,9049,25662,8870,71803,29432,
2452,27977,2553,14193,42322,70294,11126,
2453,4747,5128,7953,1459,3186,172,
2454,8140,16118,4597,46875,14192,8151,
2455,66338,48846,38449,75695,49392,4103,
2456,49932,14685,8075,39227,8859,5534,
2459,37511,47266,62595,42769,63470,60441,
2460,3301,64883,4603,3630,39654,4016,
2461,9134,8555,5374,48247,41956,6030,
2462,2913,46005,16609,29308,4552,36986,
2463,22525,35565,36915,10411,5723,4337,
2464,28267,4149,15257,5431,73299,8851,
2465,17544,33634,5073,2840,55717,4684,
2466,54668,11204,71751,4055,13454,75224,
2467,34254,34083,1835,8948,56454,9039,
2469,8153,67975,7935,5491,57508,7939,
2470,8420,12409,30790,37443,3366,4249,
2473,74464,48606,41465,54490,9918,6676,
2474,16915,43238,47861,50037,23310,59087,
2475,895,4862,7975,3632,7568,7426,
2476,3727,13701,4053,10372,7302,60360,
2477,26932,4083,11378,2556,381,4079,
2478,14726,22457,17621,2392,8918,1134,
2482,63014,30161,43986,11284,73810,3958,
2484,879,4056,12053,7913,8412,43492,
2486,13284,38687,12823,14063,40096,65855,
2490,60144,18978,29984,4597,9408,20460,
2493,6473,31581,42865,4009,74497,41999,
2495,29035,43436,11002,16141,37345,40096,
2496,4299,13330,1136,48752,4849,15382,
2507,47579,36040,3665,54692,17551,6772,
2510,8670,30244,10020,49466,5237,3225,
2511,4356,63646,26016,14444,42067,1091,
2512,6107,6647,66813,2420,8881,37620,
2513,39872,2532,42664,6709,18914,14684,
2514,7627,2476,2511,16521,7317,25545,
2515,8800,36564,16247,46911,5486,5022,
2516,38148,59131,36998,2550,33871,6031,
2522,24674,6678,8074,7366,4783,3659,
2523,4045,9530,5853,24737,7992,7303,
2524,24585,24613,6294,2350,13853,24652,
2525,4485,24667,24720,2583,24818,3738,
2529,4919,13146,12867,34840,44494,11659,
2530,2091,13064,18463,46488,7365,50090,
2532,3738,12250,45157,6761,35405,20366,
2534,62007,38976,3487,25021,41957,50164,
2536,46352,46118,18713,12985,57245,25471,
2539,7551,44825,8048,11803,17083,2510,
2540,68439,23749,37219,4887,42974,6975,
2541,47536,9910,21407,10147,50771,47857,
2542,12412,19418,11546,12067,11049,10054,
2544,8845,38479,9606,5303,37553,46033,
2545,29719,8958,43777,56696,13152,57080,
2546,24585,16037,15132,7287,58710,4049,
2550,9444,23321,6817,10227,12194,48661,
2553,24712,27408,4666,35457,74175,20394,
2554,34790,9520,14212,2560,16791,11455,
2555,26080,660,46031,9497,74194,4027,
2556,26085,11803,14993,34307,2558,53522,
2558,28063,18397,44789,27720,30623,23122,
2559,18462,2411,4113,14014,5632,6836,
2560,7908,56164,8899,11756,27187,2884,
2563,6440,37058,8235,75733,37734,54605,
2564,48056,16901,2510,49228,8773,14193,
2567,4468,16938,15182,16526,66493,6671,
2568,66350,12735,4037,8422,6842,7039,
2569,9797,39008,11370,8024,67158,75614,
2570,7256,5838,74057,9917,2600,2414,
2571,52284,75356,5810,12062,44049,2428,
2572,7898,15613,4845,12541,7508,16660,
2573,5636,7798,31103,46809,7907,27191,
2574,5478,35554,36162,64396,4140,11878,
2575,6705,12276,36986,4685,47458,43733,
2576,4259,33973,5850,6686,2400,4147,
2579,9072,1460,2663,22999,7799,60657,
2580,38634,8789,328,5151,3681,5654,
2581,10787,6937,640,1990,9539,11966,
2582,15477,5397,4247,11045,44540,11672,
2583,4578,5492,22707,6945,42700,8967,
2584,17740,5905,2461,4374,37827,7306,
2585,35005,3355,65167,6579,44411,8158,
2586,54672,7144,28834,17908,2764,75459,
2590,71750,2452,63828,61036,74057,6772,
2593,15375,7954,8446,55284,47215,12091,
2594,52593,9946,7908,18732,48242,54805,
2595,52937,61907,67089,16912,9712,46794,
2598,7104,1987,17182,8202,37914,18513,
2599,4592,60699,36707,13330,39048,52593,
2600,55243,15568,65298,47541,61944,19409,
2601,7385,59173,11726,40816,9380,3963,
2603,6711,10866,43480,24538,50452,18942,
2604,43802,6529,42885,4034,16061,16381,
2605,6589,51359,48003,46033,9615,59047,
2606,18019,3951,9309,18489,22497,28331,
2607,46251,16468,32776,48781,60663,56280,
2608,7616,4750,5474,4292,6579,8670,
2614,24544,3988,71432,8291,18661,49978,
2619,11242,33202,4689,34525,46365,4593,
2622,3240,4264,4269,8571,56503,4691,
2623,75017,13592,38472,42767,55231,8946,
2627,20339,18309,3669,9411,8202,8280,
2629,7256,43424,10789,14040,60222,14624,
2632,20394,62227,16621,4691,3988,19991,
2638,2525,10769,24552,24605,25313,10053,
2648,28108,5492,56334,46758,9079,36390,
2650,8291,11852,9112,52593,5171,47625,
2652,25569,7138,74315,5794,60285,24692,
2654,9229,54805,9953,6772,39860,75637,
2657,4270,14967,14680,2569,3791,71739,
2658,9749,16845,4120,28834,9513,42059,
2659,8142,29193,5603,74956,34983,3993,
2662,1835,35454,14462,15230,5589,17949,
2663,39008,14138,75161,60177,45093,2554,
2666,58320,4071,2695,29689,29672,9190,
2667,60260,8860,15613,73955,35036,17679,
2668,2152,14145,14246,3120,16123,19878,
2669,13990,75595,18943,69402,44827,47623,
2695,10231,7957,44836,7799,7971,3808,
2696,15032,8864,2850,37678,43441,11529,
2697,8293,56432,28772,10755,46616,6842,
2699,14192,19878,34134,2886,55581,49975,
2700,14668,14199,64478,11460,73432,14048,
2702,46497,39111,41800,39568,4018,75738,
2704,148,47633,7802,1136,27367,41758,
2705,3910,10216,14290,31581,26266,67956,
2706,8249,2702,60416,12816,16045,62362,
2707,28279,5100,6939,17168,51192,3851,
2708,20284,9676,25700,60889,25588,9055,
2710,4671,39093,41322,5696,9051,17939,
2711,9122,7291,65622,8948,51385,36603,
2731,10708,16639,2439,60476,1526,18504,
2732,61006,44635,6776,19696,40279,13262,
2735,3247,3658,8523,5633,822,5180,
2738,9390,22396,4513,2010,6621,4059,
2740,6611,7154,37853,6087,73070,17079,
2741,46875,7399,4600,3859,2761,4469,
2742,26925,17508,66000,29664,7959,8748,
2743,28277,41948,8467,65296,19116,67825,
2744,2745,9365,16152,56890,16100,4177,
2745,36470,6575,5302,7603,13391,9491,
2747,6453,33512,10855,33243,9790,10232,
2748,12058,7256,22454,30016,22800,43704,
2750,2743,3988,7303,37650,35942,59198,
2759,45683,10558,4142,2614,11927,56225,
2760,29035,4237,53056,54680,50509,74068,
2761,5251,3890,25683,40623,4787,14422,
2764,36923,11084,37080,6622,11678,11003,
2765,4847,8038,61925,43047,12194,73915,
2766,17676,15519,1046,4255,54237,3295,
2767,19411,7820,3574,8099,4899,14561,
2790,4597,4772,5699,5287,4240,2516,
2803,7319,54246,7125,7346,46166,27974,
2808,59500,11362,56512,31727,5854,8646,
2809,13062,49584,4164,7393,5791,193,
2813,40752,11371,61668,7463,3738,7116,
2815,39008,29977,24538,7807,15129,20367,
2816,68367,54550,55556,55940,42875,42743,
2817,26127,6482,11376,9049,7878,4593,
2818,2462,38235,16933,2948,42117,3241,
2820,12032,5194,15256,58883,18026,4465,
2824,43709,67539,42666,28728,10851,16732,
