346,2790,4414,1181,4079,621,1802,4507,1712,975,475,3380,1846,5035,4490,1203,4521,5676,1448,801,638,329,896,1897,4836,5163,2050,1164,2765,1737,1448,
349,2752,161,4447,3471,2409,453,2059,1058,2251,224,398,1712,1366,2063,3953,302,3925,5614,1502,1502,406,3589,1448,1591,3362,1676,3308,4243,1685,5352,
372,1125,5153,1794,1404,587,4418,4892,1737,3540,1244,4490,3674,3118,398,110,463,685,329,1737,4190,649,1737,1676,1969,4510,3648,934,2507,3751,3471,
392,4490,1879,3026,2251,2609,1182,1181,2308,412,6036,3041,2883,2609,3041,4446,2351,1812,3592,1125,1303,851,777,5039,4447,1650,6021,1004,2411,424,714,
398,5077,1950,1207,910,2063,2670,1448,2280,2176,624,1968,4887,1303,3389,3622,2567,5797,629,1597,1701,2158,4750,2382,4585,1181,242,349,929,1877,1002,
406,1628,890,3180,1287,4054,4771,242,3878,2203,3389,777,237,4447,2172,832,1883,1390,3592,2223,2172,929,3380,975,5015,5769,509,5767,5424,1737,5848,
412,2173,1497,1203,752,2978,4510,4930,4940,13,3984,3208,2012,1391,2659,4813,1511,3001,2643,712,3511,3889,3399,4243,4118,2790,3878,1628,1181,1676,5362,
424,757,5039,5282,1481,1109,5972,2353,4791,2567,3482,3180,3248,3118,3953,2507,3791,4512,4512,2753,3411,424,2290,777,934,1328,4014,424,4650,3308,714,
425,349,3576,4261,2242,5972,4378,1303,4995,1466,3689,1125,2390,1038,302,3253,4001,1278,713,2929,3804,5453,5767,5015,5504,3425,851,244,4239,5143,1812,
429,3693,5289,5136,3445,2894,1181,1794,3749,5378,556,302,1794,3524,2050,5265,3543,3804,1851,2978,3399,5172,974,5278,1029,929,2059,5689,1899,974,752,
431,1468,2830,4591,406,2824,1004,5035,1597,3384,23,4930,244,934,1248,3389,2873,1303,2592,2063,1303,3180,136,2264,3737,3940,4352,1203,2280,4510,2559,
432,2411,2731,3693,5747,2041,4026,1224,2764,3422,4327,1552,5371,1203,4836,1181,1244,2172,2164,4472,1182,5153,3926,1676,4079,1164,5196,5282,392,5689,1882,
438,2486,5580,1812,3491,4577,4933,2810,5838,1244,5333,2063,4403,2786,5322,3958,2173,1988,412,509,1125,5282,3850,2507,2810,1196,1244,934,715,2873,4813,
442,2781,4447,329,1168,4524,329,5185,5289,1899,6036,5037,5826,3589,4556,1273,3889,1339,5545,2020,2376,3491,3958,3953,4521,5136,1685,4837,2172,5345,4020,
453,1128,4687,2020,4161,3308,1882,2526,1128,242,5037,3689,2506,3026,4261,2765,4261,476,3927,4447,5943,5201,1851,3329,5273,6021,2526,1696,5755,4115,1676,
463,3477,2764,5607,890,934,3066,777,2507,1712,3056,5625,991,4510,4054,453,2691,3836,5854,5972,3769,5254,3558,577,2020,624,1185,1938,1206,302,638,
471,4418,1466,1812,442,13,752,1404,2873,2063,5000,1301,329,1130,5096,5273,1794,3380,2164,3230,4190,5826,1752,2390,2718,2892,1938,5815,2753,4661,453,
474,2882,2307,3923,6036,2592,3648,2472,5671,4650,424,474,752,475,2978,5333,5023,5172,3294,235,2041,4362,5107,474,2781,718,1328,2351,1128,4670,4289,
475,1128,3476,2526,4030,2012,4510,4115,1244,1902,3652,181,5386,3974,453,114,5832,715,2041,5008,4054,2068,1273,3769,6036,2592,939,4001,5163,975,3705,
476,1094,1109,1181,4490,6036,3032,2567,1902,1950,431,1185,453,621,2883,3984,2848,3192,4771,2411,2472,1701,3289,3031,1278,3294,5085,3279,4510,1685,3705,
509,4510,752,3705,4490,1312,800,5747,4591,4071,136,3476,4101,615,5371,4352,5826,476,587,712,5020,593,3162,1181,4995,1390,2031,1339,1676,3087,5037,
556,3905,3558,4771,2643,5762,5762,3477,136,3589,819,638,3422,1969,5000,5854,4374,5922,626,4261,2670,3705,412,5848,1203,2807,714,3769,4930,6021,3878,
577,2541,1341,1094,2645,5775,1164,1128,260,5163,453,1181,1650,3689,5747,4180,4510,3192,2540,425,2526,2176,329,4888,1522,5917,3453,5545,1328,2203,705,
582,5005,3635,2645,1737,2731,1712,3031,1835,302,4655,4526,1685,893,3589,3308,509,3362,4552,4403,1628,3916,3389,2271,2592,5096,2670,2427,349,1034,1404,
587,4627,3491,975,2206,509,4001,1421,329,3693,624,150,752,2307,3652,4585,5982,3208,4103,2020,1739,1482,587,5042,1287,5657,1181,1196,2506,5005,5015,
593,2941,975,5522,3811,5077,1676,2050,1552,593,3031,2119,4771,5000,2068,1421,1974,3513,5333,1094,3362,5023,4510,392,1421,2158,1897,1812,1181,1352,3087,
610,2242,3550,4054,1448,1301,2670,2676,302,4779,5096,3513,5109,3410,1685,2807,183,3077,5766,1969,4524,1497,3261,1312,5278,2567,3940,1497,3384,2421,3513,
615,3894,1383,1812,5265,3968,1552,5371,2753,5504,3749,161,4888,1273,2380,974,2411,4611,1676,4306,2781,1132,4815,3751,5185,2718,4014,5273,5600,5607,4977,
621,1341,5504,5854,5854,4609,5333,5889,1882,3677,225,3476,3958,1223,5352,2271,1273,4225,3916,1181,136,2781,3422,2929,3389,2050,6036,3693,1685,5378,5352,
624,624,242,329,1736,136,2967,3425,1561,4887,5504,183,5657,1899,3329,231,225,1182,3380,2752,2752,4210,5413,5008,23,3261,3261,2012,4972,4774,442,
626,3576,3592,237,2046,5371,3615,424,3476,4084,3085,2824,5278,1301,338,5762,2173,783,3380,1758,1002,1974,1058,438,1812,3712,259,1790,3836,5015,4103,
629,629,629,5676,5845,2989,2919,3836,5015,1312,23,3693,3693,1676,4552,1181,5143,1109,5015,3380,2927,5917,1038,3069,1078,851,302,4738,910,6036,1845,
638,4940,777,3308,5982,3175,5453,392,2043,4609,4362,2765,2068,2862,4328,475,4115,5647,4510,5225,438,2883,3550,4447,4837,235,4490,3874,136,1168,654,
641,2757,5600,412,412,274,1593,5689,801,4327,5580,3476,2376,5032,3751,674,349,748,1497,349,5797,2670,3693,2119,3931,1561,5278,1835,5755,1004,1183,
649,329,3308,713,3664,181,1902,3511,4030,1655,713,777,1181,714,429,4535,1988,5972,3878,3410,2863,4225,1203,1802,2540,1448,1203,4556,5164,4526,302,
652,1203,5042,1242,724,713,3693,3953,3550,1151,4452,1624,3431,652,2781,1399,5657,1207,1207,4556,4006,5854,3491,1151,1752,4447,4849,888,3940,652,5617,
654,5553,5039,4447,3926,3513,1628,2203,40,1094,1899,5813,3380,4006,2240,712,4510,3874,1628,5267,4161,3056,2810,3410,5333,1244,4315,2404,5949,3712,2411,
674,4315,242,442,2753,1391,4472,4261,438,1497,1259,593,429,1151,3737,2873,3920,2172,2764,2941,2731,3705,136,2243,4807,3389,5838,1628,685,4470,242,
676,3425,5223,2203,1591,2541,5854,4362,2989,2223,2810,2063,5273,1879,3560,1701,1203,2063,2994,3589,3706,3558,1328,3652,1812,1421,1181,1181,1244,3399,2892,
685,3693,2901,685,3359,776,1685,3208,237,5427,5289,3501,3705,4750,2410,3410,5223,4030,4940,4892,4977,6036,3032,3056,4705,5142,1448,5657,1969,4798,991,
705,424,1421,3806,4447,621,1466,1390,5015,3842,2752,714,2507,1624,4115,1094,235,2380,3269,3806,1676,4972,2382,1624,1182,3677,4371,2223,2506,4470,5677,
706,5107,4115,302,621,424,3476,3622,1132,4771,1207,4521,5251,1391,5015,3842,2994,1383,2223,2376,4611,2041,1628,2967,3200,4750,4995,1882,1882,3592,3576,
712,2027,4103,1312,2264,3031,3031,3905,5289,2466,2411,2251,3816,1160,624,4815,2376,1058,2376,5504,1301,2020,757,587,1676,1390,1597,3693,5545,4352,3651,
713,724,3208,4054,1835,2666,3359,2595,4718,4446,1004,3576,5677,2765,977,1383,5352,346,5289,4571,2271,2046,1628,2063,3677,5020,3471,3118,1758,432,2041,
714,2172,1034,509,4771,5015,4556,4535,2874,3971,2172,4933,4103,1339,2567,2561,2059,3471,714,329,3261,4210,1287,1812,5826,2222,5136,4836,4585,2894,5553,
715,3513,5352,2526,340,4026,1399,3735,5747,5747,4472,3855,757,5371,170,4591,4054,3705,587,1561,3208,1712,3550,5647,4115,2781,1203,4609,3769,5758,2041,
718,329,2031,1181,5233,882,1602,939,6036,4472,4472,1634,392,424,5689,4036,3804,2411,676,5289,2251,1038,1335,13,3411,752,5142,4855,4655,425,1988,
724,338,2498,2408,2243,3916,161,4384,3180,442,2173,1181,5042,2592,777,3689,83,5689,910,3031,1736,3749,2810,5854,329,3971,1897,3032,3585,1690,2376,
729,4972,1244,4854,556,3491,5848,258,5005,801,5889,2919,910,181,4026,5153,4342,2173,3689,4470,4535,896,713,3476,3476,1352,3550,3308,3308,1018,5522,
743,3558,3648,5572,1552,1224,1468,3175,5049,302,3558,1690,2507,1851,3916,3206,1466,3735,329,5762,5035,1812,2411,4837,1181,3329,5759,5371,4352,1712,509,
748,2894,4362,5352,2807,5305,5339,2173,2793,777,4362,3576,1341,3066,1448,438,5607,1597,718,5305,3208,4079,1846,1497,715,748,3677,3926,5775,1740,1835,
752,5225,4397,3491,1851,2507,4650,5652,2016,4161,4611,4101,1182,2063,2164,1758,2810,2002,4418,1974,1511,1287,1303,2376,4161,2824,3410,1845,4526,5759,1181,
753,1988,2670,5949,2824,424,5289,713,4261,438,2807,2012,3032,2380,3706,1339,474,4510,3592,5345,3940,1287,5305,4446,5225,800,1511,1737,3806,3411,3916,
757,170,752,2012,1835,1561,1897,757,3026,2865,1094,1597,150,3453,5109,4491,2012,83,3315,3927,610,4472,4447,3689,3471,1835,4887,4510,5371,2063,453,
759,4161,783,1181,4847,5273,2670,6036,3422,5875,2097,1244,1712,1676,2848,1481,4888,1291,610,5273,5657,2541,3571,4662,2041,1207,4510,5755,5005,4054,5624,
776,4190,1125,5813,3206,713,2290,2793,4328,2466,4609,1018,2592,107,5163,3816,5345,431,1794,4315,4577,1790,1790,1151,3926,1513,3032,2752,2376,4418,5005,
777,4342,1339,237,2409,13,4491,5652,5504,3308,1628,1320,2752,3705,3931,5755,107,1969,2595,4491,5000,2848,3032,556,5172,13,5236,5142,3737,752,4225,
783,3648,1950,509,714,2691,5362,1303,629,4490,5504,4670,5797,4030,1851,2779,1896,3162,242,474,3471,1448,3308,2676,3693,5136,2161,2097,5677,3925,1029,
800,83,3630,4837,1655,5035,4933,1835,2466,4014,1502,929,1181,2718,2016,1851,1004,1132,974,4972,4972,3445,225,801,5776,3582,1383,3842,5600,2264,3422,
801,1273,2050,1273,3501,442,4030,4313,424,3940,2173,1835,1737,3261,3648,4485,302,3001,5096,685,929,5371,3118,4989,2223,713,2540,5755,3319,2526,4940,
819,3329,3087,4585,338,5848,3974,5143,5875,1752,3757,4836,5042,1273,4933,5008,3411,1248,2901,1624,260,3984,40,582,4847,4079,429,1203,3253,2299,3757,
832,4661,3411,4352,1883,676,2580,3501,1701,3850,3491,4774,3674,3185,3261,624,977,340,3693,3180,5322,3931,5607,4977,5123,777,2043,5333,5005,2063,424,
851,2670,3592,5386,5747,3041,3269,3208,5747,3693,2409,4521,2781,3248,5136,1624,2203,5759,1883,2793,5305,471,3855,5386,832,3916,1001,2323,3066,2411,4510,
858,1736,2507,4054,1790,3056,4670,3453,5762,2659,4447,4585,1399,3889,3200,1676,3971,4977,5163,5504,5769,3001,5163,5614,5652,2507,3652,424,2063,5163,4807,
862,5759,1899,225,3878,676,1301,4768,349,1812,1851,3769,438,582,2012,752,1812,3878,801,2486,5689,1164,2507,1866,3425,5077,1684,329,1835,1224,302,
882,3531,1896,5917,1835,2466,1794,346,346,2043,3185,2466,1624,225,2691,2506,2333,1303,5000,235,3135,5797,2012,4447,2848,893,1752,3425,5225,1182,3693,
887,3289,1224,5096,349,3925,4418,412,1845,1301,3971,1303,1835,4447,3476,577,757,2264,3635,5522,752,2011,2670,2041,2842,2411,136,5172,1181,1001,3501,
888,626,1896,2254,4384,4115,2172,4940,2753,1203,1758,2753,5982,3916,934,3230,5289,5015,5096,4071,2643,3971,1164,5282,2472,5371,3543,302,2165,641,3048,
890,3501,4671,2176,4832,3471,1224,2320,2564,5657,2501,5747,2540,2507,624,890,3558,1320,4771,1203,3192,676,757,2333,509,3889,2507,5767,1004,476,1004,
893,5766,2164,2862,2323,3261,4491,429,3804,1851,242,2580,2701,2353,1207,1597,3031,5959,4001,1737,2781,5419,3069,1684,1164,2882,1540,2016,5832,757,1125,
894,4315,3308,3308,1181,59,801,5826,3121,5000,1181,3609,1684,1790,4362,1758,801,474,2222,5922,975,1739,1383,5371,2526,3842,1273,2793,6036,3894,1151,
895,1758,4452,338,5015,1448,5625,3422,3180,5553,910,895,4378,2058,4611,5345,5826,2059,4071,887,4418,150,5769,5163,832,2223,1352,5015,3491,4526,4512,
896,3041,5305,5689,5185,1650,5339,1181,4940,4378,5282,2236,5826,3971,5762,1130,31,800,429,3955,1969,424,4054,2501,5755,5625,743,1058,1790,1203,3069,
904,2011,2380,1448,3705,4384,2929,3425,2041,1701,3693,2779,1242,757,225,5201,5273,3476,5551,2251,3576,2659,1602,1244,1448,895,5504,5522,894,4054,3757,
910,3491,3968,1502,3056,801,235,1897,2376,3422,5172,424,1128,910,1676,3601,2408,910,4115,5889,4847,1685,3041,2939,3558,2873,5769,1383,4418,2592,1182,
914,5432,2173,2837,2507,1058,23,237,1196,1301,2730,346,3585,5917,3576,801,3751,2824,1745,3735,392,3329,621,2670,4687,5972,4118,3576,5000,1791,429,
927,1390,2753,2810,4029,2752,3592,753,4210,1866,2507,412,5201,2929,225,724,4414,2541,1339,1701,2824,329,2561,3648,5333,2786,2793,1276,888,1160,5826,
929,5185,3576,3592,5838,3705,2609,1502,783,5136,1383,5776,5755,4352,2595,1737,714,3735,4161,2376,1404,5771,3940,1938,624,476,2592,15,5333,3501,3971,
934,2203,5188,4813,5352,743,1945,3031,3425,1391,1968,5689,2507,5333,2333,5251,225,2701,5265,5759,3505,934,2031,429,3425,1078,5766,3269,3294,1899,3380,
939,2050,1883,2020,1988,1969,927,2409,2873,4261,2718,939,939,2848,641,5848,1676,4418,2830,1244,4084,2307,4591,5771,1899,302,3208,5278,150,1650,4328,
959,5949,2097,4225,5172,2020,2919,3916,2022,5776,5747,1383,4001,3491,4115,1312,259,4352,934,3208,2526,2592,3105,2793,5848,2567,1273,3749,3031,3693,2752,
968,2564,777,4104,753,2084,5143,6036,5755,5427,3589,5551,1408,5489,3513,424,4001,3693,4079,5617,5771,2027,3471,183,1181,4585,1182,1303,801,4779,4779,
974,676,5893,3171,5759,2161,1968,934,2223,4779,1206,4591,3576,887,5352,5081,641,3226,929,302,3984,743,2031,5163,5580,5972,5333,5008,4535,392,392,
975,5614,2173,2967,1273,5545,4054,5522,1303,429,800,3121,743,4079,1339,2050,3927,4611,3032,6021,2670,5762,753,5755,4084,2592,3878,1517,1866,577,4103,
977,1624,2883,4447,3968,412,161,242,5163,3118,5759,3751,4771,3411,858,4535,2865,2165,4977,5647,5185,329,714,442,3482,3816,2592,3135,1448,3425,429,
991,4705,4705,3513,5107,3180,3531,2380,676,5845,4655,1164,463,23,3208,4930,4490,2941,2011,2561,5917,150,3384,1448,934,5322,3712,5081,5039,5747,752,
1001,4397,509,1552,3206,3971,3031,5553,2645,5371,3038,1001,1287,5153,777,1591,4591,2256,3693,2012,5282,1203,2012,2408,1500,398,1182,5322,1303,5747,5142,
1002,3425,1128,3356,5082,2408,5039,3689,3705,1303,1737,1831,2382,1223,1223,2730,577,5949,5366,2068,2203,5624,5647,4485,338,4024,188,3200,442,752,27,
1004,5042,3524,2764,5875,260,4887,2011,2382,3576,392,5015,2972,1181,1125,112,4161,5854,2063,1383,5035,2251,5096,4561,2688,1130,1448,4328,5005,2718,3445,
1018,3453,2975,5163,3630,4306,3001,1004,2223,5005,1601,1959,1303,4342,4054,5631,1164,1448,5755,3558,1685,474,474,4535,1701,5251,3491,3380,3816,2592,5747,
1029,4342,3576,4148,2409,5759,587,2063,1802,1835,4001,5015,3032,4854,424,4030,5142,3253,5614,329,2506,346,777,1882,2764,3652,4328,5775,3471,4815,4995,
1034,2643,1291,5762,5015,1034,2016,1676,5624,2807,4521,4591,1181,3836,4161,4036,5042,4510,3585,4006,4625,4510,2376,3162,3524,1182,3389,1383,1001,3032,4585,
1038,2764,893,3622,429,1390,5107,3582,3261,1301,3904,832,4771,2779,235,904,5424,2731,5848,5631,5107,4746,4470,1128,2380,3836,3927,3476,2022,1710,5949,
1058,1303,1696,2643,1203,1390,3836,5233,5014,1383,1094,1835,757,3399,4887,3836,4750,2206,5504,1902,3850,1712,1650,3380,5972,1004,1591,888,1497,4815,712,
1074,2390,3032,1736,1969,2059,5504,453,714,4079,509,2050,2873,3769,442,5163,4036,626,4888,1752,1685,2063,929,4472,3069,706,1074,4460,2894,340,5917,
1078,3471,235,5153,1737,4001,2779,5339,5614,3958,3816,225,1242,629,2223,1391,3425,2472,748,4771,474,4001,2810,237,1737,2323,801,2793,2919,2206,3589,
1094,136,136,3315,2063,2507,2410,3356,4933,1125,1390,2011,2428,1273,235,1207,425,4837,6036,934,1181,474,1448,412,1404,5762,1712,975,3916,1974,1352,
1109,5081,3026,3804,1969,2353,974,136,5600,1969,3491,977,4624,2752,5289,4585,3754,4855,577,1561,3754,5522,4854,1897,2753,3032,5345,3077,3971,1902,2790,
1125,429,2370,2793,2223,4014,2580,1125,1883,4001,1244,752,5432,3592,4791,2063,5755,5225,3652,5333,2320,676,1676,3576,5135,3253,1224,1125,1945,1517,1182,
1128,3206,1001,2271,1835,4807,4024,1624,1058,2883,1851,1624,1132,3471,1965,4625,2786,425,5413,4995,977,4526,5049,1128,1628,1701,3648,5614,2941,4001,4452,
1130,3415,4327,5172,1712,4071,4771,4418,3380,2901,220,3411,783,3230,3550,1320,1624,5427,3408,1404,1404,2176,3279,1794,1001,2063,3524,5014,235,5005,3836,
1132,1206,2223,3576,753,1974,3693,5396,425,4328,2670,4671,2063,188,474,2172,1335,475,1812,438,4006,2299,338,1029,1791,4446,4118,624,5049,429,4054,
1151,4611,2172,2793,3958,4261,1850,4510,225,3032,4281,1390,4001,4001,4054,5163,392,2559,1339,2411,5684,4687,4352,2240,3294,2752,1181,4472,2764,1744,3705,
1158,927,2656,2411,2656,1303,4573,1790,5153,3615,5163,3958,2989,2012,5689,975,3415,2097,2410,4281,4452,3850,5282,1676,2939,1883,2320,2765,5096,1624,934,
1160,2688,2645,1974,1696,3056,1399,5386,2540,3069,1676,5776,3415,4446,5153,2063,4030,1203,4746,3904,5345,4836,1207,3069,2165,1341,3087,2176,959,1831,1421,
1164,5747,4104,3230,6036,1181,2376,2526,136,4084,5613,3751,1628,5333,1242,442,5547,2333,2975,1959,1988,3329,1335,1203,3476,5015,2901,6036,1938,1029,1845,
1168,2994,3558,3592,5758,3705,259,3693,2011,412,3026,676,6036,2173,3415,429,3356,2824,1685,1207,260,5049,3261,3048,2752,3890,3558,5826,2043,5109,1802,
1175,1339,5767,136,474,4855,5005,2097,424,1794,3389,759,4014,1968,2119,5917,1181,4888,2757,2059,4832,2507,2863,429,412,392,4006,3836,3476,509,2059,
1181,5333,1078,3705,1879,4261,4328,5624,5624,1685,1685,1897,5085,2919,3308,424,2408,1224,1130,890,4774,2731,509,934,3836,2376,2863,1206,4006,4791,1601,
1182,5545,4024,3905,1335,3118,3491,2837,4352,1745,1835,1752,3955,3894,1540,2595,4535,2223,5305,3180,1448,4738,5776,2382,4705,4662,5015,274,5614,3576,2164,
1183,3192,3032,3592,5845,624,5547,5759,3874,4887,3425,2041,1502,2810,4315,3513,4225,29,3339,4490,1593,1988,3754,5982,2609,3842,1845,4115,1802,1736,2752,
1185,1690,1125,2059,5614,4552,4510,4591,1676,1938,5759,5922,3031,5333,5005,4718,4447,1737,2063,6036,1291,1676,4447,939,1628,2882,2380,777,587,5845,2011,
1196,2421,5457,4510,3677,5020,3415,5848,2753,1335,4024,1500,4815,3693,5771,1383,2793,1164,1164,1128,3491,2567,2786,107,1203,676,2063,577,3842,5657,5504,
1203,759,2874,1685,5758,4371,5771,5854,904,1181,5049,5172,3001,5759,4026,2251,5289,4352,3180,2020,453,3476,161,1181,1203,1058,4655,3261,2203,5815,2793,
1206,3737,4611,329,706,4328,3635,4490,654,4447,4815,2941,1223,4940,4705,3836,2972,5014,3816,4535,5020,4447,2411,2941,2507,3558,1244,1125,4418,1624,3889,
1207,1004,5265,1207,4079,2380,5767,5689,2592,2012,463,1624,5014,509,5747,13,471,4397,170,2203,3389,1058,3422,1448,4328,862,107,2203,3294,2656,4738,
1223,1628,5042,438,2752,3601,1758,2411,3585,714,3842,3751,593,1130,1745,5082,3180,3693,1712,5826,3630,776,2559,1164,5035,4024,1242,2967,5352,442,1561,
1224,1182,3032,1650,2428,5432,3362,2409,5949,2793,1203,2012,4855,5107,237,5039,934,5082,5128,5082,1974,4813,2810,757,757,5015,4561,4460,260,5044,3842,
